iter,total,corr,reproj,scale_reg,t_reg,scale,tx,ty,tz
125,0.31444401,0.31374359,4067.22094727,0.29474673,0.40567514,1.72100043,0.11920724,-0.38088930,0.49637496
126,0.30340353,0.30269781,4005.03662109,0.29789606,0.40782744,1.72598600,0.11820556,-0.38099483,0.49869615
127,0.29268906,0.29197809,3943.11499023,0.30102378,0.40993071,1.73092568,0.11721488,-0.38105586,0.50098681
128,0.28229451,0.28157839,3881.46972656,0.30412927,0.41198474,1.73581874,0.11623506,-0.38107294,0.50324702
129,0.27221414,0.27149296,3820.11254883,0.30721170,0.41398957,1.74066424,0.11526597,-0.38104659,0.50547683
130,0.26244128,0.26171505,3759.05273438,0.31027037,0.41594523,1.74546182,0.11430748,-0.38097742,0.50767630
131,0.25296989,0.25223872,3698.30639648,0.31330460,0.41785178,1.75021076,0.11335946,-0.38086599,0.50984555
132,0.24379383,0.24305782,3637.88281250,0.31631371,0.41970927,1.75491023,0.11242179,-0.38071293,0.51198465
133,0.23490648,0.23416565,3577.79418945,0.31929708,0.42151791,1.75955999,0.11149435,-0.38051882,0.51409370
134,0.22630207,0.22555654,3518.05346680,0.32225403,0.42327774,1.76415908,0.11057702,-0.38028431,0.51617277
135,0.21797393,0.21722375,3458.67333984,0.32518396,0.42498904,1.76870739,0.10966972,-0.38001001,0.51822197
136,0.20991607,0.20916134,3399.66650391,0.32808623,0.42665207,1.77320409,0.10877234,-0.37969658,0.52024144
137,0.20212261,0.20136338,3341.04736328,0.33096024,0.42826703,1.77764857,0.10788478,-0.37934467,0.52223128
138,0.19458689,0.19382325,3282.82641602,0.33380556,0.42983419,1.78204072,0.10700697,-0.37895495,0.52419162
139,0.18730341,0.18653543,3225.01708984,0.33662155,0.43135393,1.78637946,0.10613884,-0.37852809,0.52612257
140,0.18026523,0.17949300,3167.62988281,0.33940774,0.43282658,1.79066503,0.10528032,-0.37806478,0.52802432
141,0.17346674,0.17269033,3110.67919922,0.34216362,0.43425256,1.79489672,0.10443135,-0.37756571,0.52989697
142,0.16690174,0.16612121,3054.17602539,0.34488875,0.43563229,1.79907429,0.10359190,-0.37703159,0.53174073
143,0.16056406,0.15977952,2998.13085938,0.34758264,0.43696618,1.80319738,0.10276190,-0.37646315,0.53355569
144,0.15444830,0.15365979,2942.55981445,0.35024491,0.43825465,1.80726552,0.10194135,-0.37586108,0.53534204
145,0.14854813,0.14775576,2887.47070312,0.35287514,0.43949836,1.81127846,0.10113020,-0.37522614,0.53709996
146,0.14285780,0.14206164,2832.87597656,0.35547298,0.44069761,1.81523609,0.10032845,-0.37455904,0.53882962
147,0.13737154,0.13657165,2778.78515625,0.35803804,0.44185314,1.81913805,0.09953609,-0.37386051,0.54053122
148,0.13208349,0.13127996,2725.20776367,0.36057001,0.44296539,1.82298422,0.09875312,-0.37313130,0.54220498
149,0.12698826,0.12618116,2672.15747070,0.36306861,0.44403493,1.82677436,0.09797953,-0.37237218,0.54385102
150,0.12208021,0.12126961,2619.64135742,0.36553353,0.44506252,1.83050823,0.09721535,-0.37158388,0.54546964
151,0.11735369,0.11653967,2567.66943359,0.36796448,0.44604862,1.83418596,0.09646057,-0.37076715,0.54706097
152,0.11280350,0.11198615,2516.25122070,0.37036127,0.44699392,1.83780718,0.09571524,-0.36992276,0.54862523
153,0.10842403,0.10760341,2465.39501953,0.37272370,0.44789904,1.84137213,0.09497937,-0.36905149,0.55016267
154,0.10421021,0.10338639,2415.10839844,0.37505156,0.44876474,1.84488058,0.09425298,-0.36815408,0.55167353
155,0.10015684,0.09932990,2365.39965820,0.37734473,0.44959158,1.84833252,0.09353612,-0.36723131,0.55315799
156,0.09625865,0.09542867,2316.27587891,0.37960309,0.45038038,1.85172832,0.09282880,-0.36628392,0.55461633
157,0.09251094,0.09167798,2267.74438477,0.38182649,0.45113173,1.85506761,0.09213109,-0.36531273,0.55604875
158,0.08890866,0.08807279,2219.81152344,0.38401487,0.45184642,1.85835063,0.09144299,-0.36431846,0.55745554
159,0.08544702,0.08460832,2172.48144531,0.38616812,0.45252520,1.86157751,0.09076457,-0.36330187,0.55883694
160,0.08212124,0.08127978,2125.76147461,0.38828620,0.45316869,1.86474848,0.09009584,-0.36226377,0.56019318
161,0.07892688,0.07808273,2079.65625000,0.39036912,0.45377770,1.86786354,0.08943686,-0.36120489,0.56152451
162,0.07585930,0.07501253,2034.17187500,0.39241689,0.45435297,1.87092304,0.08878765,-0.36012602,0.56283122
163,0.07291417,0.07206485,1989.30871582,0.39442953,0.45489526,1.87392700,0.08814827,-0.35902789,0.56411356
164,0.07008712,0.06923531,1945.07543945,0.39640710,0.45540529,1.87687600,0.08751873,-0.35791129,0.56537181
165,0.06737385,0.06651961,1901.47070312,0.39834964,0.45588386,1.87977016,0.08689907,-0.35677695,0.56660622
166,0.06477056,0.06391396,1858.50061035,0.40025729,0.45633167,1.88260961,0.08628932,-0.35562563,0.56781709
167,0.06227298,0.06141410,1816.16625977,0.40213007,0.45674950,1.88539493,0.08568950,-0.35445806,0.56900465
168,0.05987745,0.05901635,1774.46862793,0.40396816,0.45713815,1.88812613,0.08509964,-0.35327497,0.57016927
169,0.05757985,0.05671657,1733.40930176,0.40577170,0.45749837,1.89080405,0.08451975,-0.35207713,0.57131118
170,0.05537685,0.05451148,1692.99218750,0.40754089,0.45783085,1.89342868,0.08394985,-0.35086524,0.57243067
171,0.05326469,0.05239728,1653.21533203,0.40927586,0.45813644,1.89600050,0.08338994,-0.34964007,0.57352799
172,0.05123984,0.05037045,1614.07934570,0.41097686,0.45841581,1.89852023,0.08284003,-0.34840229,0.57460350
173,0.04929901,0.04842770,1575.58508301,0.41264409,0.45866978,1.90098810,0.08230013,-0.34715262,0.57565749
174,0.04743886,0.04656568,1537.73144531,0.41427788,0.45889908,1.90340471,0.08177021,-0.34589177,0.57669020
175,0.04565627,0.04478129,1500.51782227,0.41587836,0.45910436,1.90577042,0.08125027,-0.34462044,0.57770193
176,0.04394818,0.04307145,1463.94250488,0.41744590,0.45928651,1.90808570,0.08074030,-0.34333932,0.57869303
177,0.04231149,0.04143307,1428.00463867,0.41898072,0.45944616,1.91035140,0.08024026,-0.34204909,0.57966375
178,0.04074345,0.03986338,1392.70178223,0.42048308,0.45958409,1.91256773,0.07975013,-0.34075043,0.58061445
179,0.03924119,0.03835954,1358.03149414,0.42195341,0.45970094,1.91473544,0.07926987,-0.33944398,0.58154535
180,0.03780212,0.03691893,1323.99194336,0.42339191,0.45979750,1.91685486,0.07879945,-0.33813041,0.58245683
181,0.03642356,0.03553889,1290.57971191,0.42479900,0.45987436,1.91892684,0.07833881,-0.33681035,0.58334911
182,0.03510301,0.03421691,1257.79150391,0.42617503,0.45993233,1.92095184,0.07788790,-0.33548445,0.58422256
183,0.03383798,0.03295049,1225.62341309,0.42752030,0.45997208,1.92293072,0.07744666,-0.33415332,0.58507746
184,0.03262637,0.03173754,1194.07397461,0.42883524,0.45999426,1.92486358,0.07701503,-0.33281761,0.58591413
185,0.03146567,0.03057555,1163.13647461,0.43012023,0.45999947,1.92675161,0.07659293,-0.33147791,0.58673280
186,0.03035385,0.02946248,1132.80895996,0.43137562,0.45998845,1.92859530,0.07618029,-0.33013481,0.58753383
187,0.02928878,0.02839621,1103.08483887,0.43260184,0.45996177,1.93039525,0.07577703,-0.32878888,0.58831751
188,0.02826852,0.02737480,1073.96069336,0.43379930,0.45992014,1.93215203,0.07538306,-0.32744071,0.58908415
189,0.02729107,0.02639624,1045.42980957,0.43496841,0.45986408,1.93386650,0.07499829,-0.32609084,0.58983397
190,0.02635468,0.02545877,1017.48901367,0.43610954,0.45979428,1.93553913,0.07462262,-0.32473984,0.59056735
191,0.02545748,0.02456054,990.13287354,0.43722317,0.45971137,1.93717086,0.07425594,-0.32338828,0.59128457
192,0.02459782,0.02369990,963.35363770,0.43830973,0.45961583,1.93876207,0.07389816,-0.32203665,0.59198588
193,0.02377408,0.02287520,937.14849854,0.43936968,0.45950833,1.94031370,0.07354915,-0.32068548,0.59267163
194,0.02298465,0.02208486,911.50842285,0.44040337,0.45938933,1.94182634,0.07320881,-0.31933525,0.59334207
195,0.02222810,0.02132742,886.42980957,0.44141135,0.45925945,1.94330060,0.07287701,-0.31798649,0.59399748
196,0.02150291,0.02060139,861.90533447,0.44239399,0.45911926,1.94473743,0.07255364,-0.31663966,0.59463817
197,0.02080769,0.01990537,837.92724609,0.44335175,0.45896924,1.94613743,0.07223856,-0.31529525,0.59526443
198,0.02014121,0.01923812,814.49194336,0.44428515,0.45880991,1.94750130,0.07193165,-0.31395370,0.59587651
199,0.01950218,0.01859835,791.59094238,0.44519460,0.45864177,1.94882965,0.07163278,-0.31261548,0.59647471
200,0.01888937,0.01798482,769.21710205,0.44608057,0.45846534,1.95012331,0.07134181,-0.31128103,0.59705931
201,0.01830165,0.01739642,747.36395264,0.44694349,0.45828110,1.95138288,0.07105859,-0.30995074,0.59763056
202,0.01773790,0.01683203,726.02484131,0.44778380,0.45808935,1.95260918,0.07078301,-0.30862501,0.59818870
203,0.01719709,0.01629060,705.19195557,0.44860199,0.45789081,1.95380270,0.07051491,-0.30730429,0.59873408
204,0.01667828,0.01577120,684.85949707,0.44939846,0.45768571,1.95496416,0.07025415,-0.30598894,0.59926689
205,0.01618040,0.01527275,665.01843262,0.45017374,0.45747450,1.95609438,0.07000060,-0.30467930,0.59978741
206,0.01570256,0.01479438,645.66302490,0.45092821,0.45725766,1.95719421,0.06975409,-0.30337578,0.60029590
207,0.01524394,0.01433525,626.78472900,0.45166233,0.45703563,1.95826387,0.06951450,-0.30207872,0.60079265
208,0.01480368,0.01389449,608.37658691,0.45237660,0.45680875,1.95930433,0.06928166,-0.30078846,0.60127789
209,0.01438098,0.01347134,590.43096924,0.45307139,0.45657742,1.96031606,0.06905544,-0.29950532,0.60175186
210,0.01397503,0.01306494,572.93975830,0.45374718,0.45634195,1.96130013,0.06883569,-0.29822963,0.60221481
211,0.01358521,0.01267470,555.89617920,0.45440435,0.45610273,1.96225667,0.06862226,-0.29696167,0.60266697
212,0.01321073,0.01229982,539.29235840,0.45504344,0.45586011,1.96318686,0.06841502,-0.29570174,0.60310858
213,0.01285104,0.01193976,523.12133789,0.45566475,0.45561439,1.96409070,0.06821380,-0.29445013,0.60353988
214,0.01250544,0.01159380,507.37496948,0.45626882,0.45536587,1.96496940,0.06801847,-0.29320711,0.60396105
215,0.01217329,0.01126132,492.04504395,0.45685601,0.45511490,1.96582353,0.06782888,-0.29197294,0.60437238
216,0.01185413,0.01094184,477.12530518,0.45742676,0.45486179,1.96665335,0.06764489,-0.29074785,0.60477406
217,0.01154732,0.01063473,462.60623169,0.45798144,0.45460680,1.96745980,0.06746637,-0.28953210,0.60516632
218,0.01125244,0.01033957,448.48248291,0.45852044,0.45435023,1.96824312,0.06729316,-0.28832588,0.60554940
219,0.01096890,0.01005576,434.74423218,0.45904422,0.45409232,1.96900427,0.06712513,-0.28712943,0.60592347
220,0.01069626,0.00978288,421.38549805,0.45955312,0.45383343,1.96974373,0.06696215,-0.28594297,0.60628879
221,0.01043408,0.00952046,408.39797974,0.46004757,0.45357364,1.97046208,0.06680407,-0.28476667,0.60664552
222,0.01018195,0.00926811,395.77450562,0.46052790,0.45331323,1.97115970,0.06665076,-0.28360072,0.60699385
223,0.00993946,0.00902541,383.50839233,0.46099448,0.45305249,1.97183728,0.06650210,-0.28244528,0.60733402
224,0.00970617,0.00879193,371.59039307,0.46144778,0.45279157,1.97249544,0.06635795,-0.28130054,0.60766619
225,0.00948177,0.00856735,360.01473999,0.46188799,0.45253074,1.97313452,0.06621818,-0.28016663,0.60799056
226,0.00926584,0.00835125,348.77267456,0.46231562,0.45227015,1.97375524,0.06608268,-0.27904370,0.60830736
227,0.00905810,0.00814336,337.85870361,0.46273097,0.45201001,1.97435796,0.06595131,-0.27793190,0.60861671
228,0.00885819,0.00794331,327.26397705,0.46313432,0.45175046,1.97494340,0.06582396,-0.27683133,0.60891879
229,0.00866583,0.00775081,316.98208618,0.46352607,0.45149177,1.97551167,0.06570050,-0.27574211,0.60921383
230,0.00848068,0.00756554,307.00570679,0.46390656,0.45123398,1.97606373,0.06558083,-0.27466434,0.60950196
231,0.00830250,0.00738724,297.32788086,0.46427608,0.45097733,1.97659969,0.06546482,-0.27359813,0.60978335
232,0.00813101,0.00721565,287.94223022,0.46463493,0.45072186,1.97712028,0.06535238,-0.27254358,0.61005813
233,0.00796594,0.00705049,278.84136963,0.46498340,0.45046785,1.97762561,0.06524339,-0.27150077,0.61032653
234,0.00780706,0.00689153,270.01870728,0.46532187,0.45021534,1.97811639,0.06513773,-0.27046975,0.61058867
235,0.00765413,0.00673852,261.46701050,0.46565056,0.44996449,1.97859287,0.06503531,-0.26945060,0.61084473
236,0.00750691,0.00659122,253.17997742,0.46596980,0.44971544,1.97905564,0.06493604,-0.26844338,0.61109483
237,0.00736520,0.00644945,245.15179443,0.46627980,0.44946820,1.97950506,0.06483981,-0.26744813,0.61133909
238,0.00722878,0.00631297,237.37495422,0.46658096,0.44922292,1.97994149,0.06474652,-0.26646489,0.61157769
239,0.00709746,0.00618161,229.84364319,0.46687341,0.44897977,1.98036528,0.06465609,-0.26549369,0.61181080
240,0.00697105,0.00605515,222.55162048,0.46715748,0.44873872,1.98077703,0.06456841,-0.26453456,0.61203849
