iter,stage,total,e_img,e_smooth_trans,e_smooth_rot,term_img,term_smooth_trans_weighted,term_smooth_rot_weighted,total_from_terms,e_img_raw,e_smooth_trans_raw,e_smooth_rot_raw,e_img_denom,e_smooth_trans_denom,e_smooth_rot_denom,active_pairs,sum_weight,mean_reproj_px,max_translation
420,adam,2.1700596809387207,2.103484630584717,0.00021700005163438618,1.8438582628732547e-05,2.103484630584717,0.06510001549031585,0.0014750866102986038,2.1700597326853313,683916.5,0.00021700005163438618,1.8438582628732547e-05,325135.0,1.0,1.0,325135,325135.0,1.080291986465454,0.08247390389442444
440,adam,2.1706960201263428,2.1044273376464844,0.00021600002946797758,1.835749571910128e-05,2.1044273376464844,0.06480000884039328,0.0014685996575281024,2.1706959461444058,684223.0,0.00021600002946797758,1.835749571910128e-05,325135.0,1.0,1.0,325135,325135.0,1.0808942317962646,0.08288133144378662
460,adam,2.1712071895599365,2.105207920074463,0.00021512119565159082,1.82871754077496e-05,2.105207920074463,0.06453635869547725,0.001462974032619968,2.17120725280256,684476.8125,0.00021512119565159082,1.82871754077496e-05,325135.0,1.0,1.0,325135,325135.0,1.0814005136489868,0.08321692794561386
480,adam,2.17159104347229,2.105832815170288,0.0002143343590432778,1.8225022358819842e-05,2.105832815170288,0.06430030771298334,0.0014580017887055874,2.171591124671977,684679.9375,0.0002143343590432778,1.8225022358819842e-05,325135.0,1.0,1.0,325135,325135.0,1.081812858581543,0.08348595350980759
500,adam,2.1718451976776123,2.1063072681427,0.00021361497056204826,1.816885378502775e-05,2.1063072681427,0.06408449116861448,0.00145350830280222,2.171845267614117,684834.25,0.00021361497056204826,1.816885378502775e-05,325135.0,1.0,1.0,325135,325135.0,1.0821350812911987,0.08369352668523788
520,adam,2.1719717979431152,2.1066396236419678,0.00021294274483807385,1.81169652933022e-05,2.1066396236419678,0.06388282345142215,0.001449357223464176,2.171971804316854,684942.25,0.00021294274483807385,1.81169652933022e-05,325135.0,1.0,1.0,325135,325135.0,1.0823715925216675,0.08384479582309723
540,adam,2.1719703674316406,2.1068344116210938,0.0002123012236552313,1.806801083148457e-05,2.1068344116210938,0.06369036709656939,0.0014454408665187657,2.171970219584182,685005.625,0.0002123012236552313,1.806801083148457e-05,325135.0,1.0,1.0,325135,325135.0,1.0825328826904297,0.08394452184438705
560,adam,2.233732223510742,2.1685256958007812,0.00021239326451905072,1.8604219803819433e-05,2.1685256958007812,0.06371797935571522,0.0014883375843055546,2.233732012740802,705063.625,0.00021239326451905072,1.8604219803819433e-05,325135.0,1.0,1.0,325135,325135.0,1.1032651662826538,0.08399710059165955
580,adam,2.1910290718078613,2.1261544227600098,0.00021140897297300398,1.814914503484033e-05,2.1261544227600098,0.0634226918919012,0.0014519316027872264,2.191029046254698,691287.25,0.00021140897297300398,1.814914503484033e-05,325135.0,1.0,1.0,325135,325135.0,1.0929267406463623,0.08400651067495346
600,adam,2.2182629108428955,2.15344500541687,0.00021115585695952177,1.8387072486802936e-05,2.15344500541687,0.06334675708785653,0.0014709657989442348,2.218262728303671,700160.375,0.00021115585695952177,1.8387072486802936e-05,325135.0,1.0,1.0,325135,325135.0,1.1011414527893066,0.0839768648147583
620,adam,2.2541346549987793,2.189375638961792,0.00021092068345751613,1.853428693721071e-05,2.189375638961792,0.06327620503725484,0.0014827429549768567,2.2541345869540237,711842.625,0.00021092068345751613,1.853428693721071e-05,325135.0,1.0,1.0,325135,325135.0,1.113330364227295,0.08391185849905014
640,adam,2.2775697708129883,2.212759017944336,0.00021102942992001772,1.877678369055502e-05,2.212759017944336,0.06330882897600532,0.0015021426952444017,2.2775699896155857,719445.4375,0.00021102942992001772,1.877678369055502e-05,325135.0,1.0,1.0,325135,325135.0,1.1226040124893188,0.0838148295879364
660,adam,2.290374755859375,2.225808620452881,0.00021012534853070974,1.9106581021333113e-05,2.225808620452881,0.06303760455921292,0.001528526481706649,2.2903747514938004,723688.25,0.00021012534853070974,1.9106581021333113e-05,325135.0,1.0,1.0,325135,325135.0,1.1288206577301025,0.0836879312992096
680,adam,2.219804048538208,2.1558737754821777,0.00020815269090235233,1.8555510905571282e-05,2.1558737754821777,0.0624458072707057,0.0014844408724457026,2.219804023625329,700950.0,0.00020815269090235233,1.8555510905571282e-05,325135.0,1.0,1.0,325135,325135.0,1.1005934476852417,0.08353140950202942
700,adam,2.192707061767578,2.1289823055267334,0.00020764593500643969,1.7888010916067287e-05,2.1289823055267334,0.062293780501931906,0.001431040873285383,2.1927071269019507,692206.625,0.00020764593500643969,1.7888010916067287e-05,325135.0,1.0,1.0,325135,325135.0,1.0903881788253784,0.08335470408201218
720,adam,2.240346908569336,2.176546573638916,0.0002078281540889293,1.8149154129787348e-05,2.176546573638916,0.06234844622667879,0.0014519323303829879,2.240346952195978,707671.5,0.0002078281540889293,1.8149154129787348e-05,325135.0,1.0,1.0,325135,325135.0,1.109804630279541,0.08315766602754593
740,adam,2.2021312713623047,2.138845920562744,0.00020614152890630066,1.8036585970548913e-05,2.138845920562744,0.0618424586718902,0.001442926877643913,2.2021313061122783,695413.6875,0.00020614152890630066,1.8036585970548913e-05,325135.0,1.0,1.0,325135,325135.0,1.0951852798461914,0.08293549716472626
760,adam,2.18103289604187,2.1180260181427,0.00020536937518045306,1.74528995557921e-05,2.1180260181427,0.06161081255413592,0.001396231964463368,2.1810330626612995,688644.375,0.00020536937518045306,1.74528995557921e-05,325135.0,1.0,1.0,325135,325135.0,1.0863854885101318,0.08270320296287537
780,adam,2.234907388687134,2.1721384525299072,0.00020412962476257235,1.9124658138025552e-05,2.1721384525299072,0.061238887428771704,0.0015299726510420442,2.234907312609721,706238.25,0.00020412962476257235,1.9124658138025552e-05,325135.0,1.0,1.0,325135,325135.0,1.1011557579040527,0.08245841413736343
800,adam,2.1795547008514404,2.117110013961792,0.00020347110694274306,1.754145159793552e-05,2.117110013961792,0.06104133208282292,0.0014033161278348416,2.1795546621724498,688346.5625,0.00020347110694274306,1.754145159793552e-05,325135.0,1.0,1.0,325135,325135.0,1.0842770338058472,0.08219945430755615
820,adam,2.184608221054077,2.1223576068878174,0.00020282642799429595,1.7533768186694942e-05,2.1223576068878174,0.060847928398288786,0.0014027014549355954,2.1846082367410418,690052.75,0.00020282642799429595,1.7533768186694942e-05,325135.0,1.0,1.0,325135,325135.0,1.0882208347320557,0.08192648738622665
840,adam,2.1634488105773926,2.101564407348633,0.00020167516777291894,1.727294693409931e-05,2.101564407348633,0.06050255033187568,0.0013818357547279447,2.1634487934352364,683292.125,0.00020167516777291894,1.727294693409931e-05,325135.0,1.0,1.0,325135,325135.0,1.079560399055481,0.0816388875246048
860,adam,2.184006690979004,2.1222193241119385,0.00020130525808781385,1.744493238220457e-05,2.1222193241119385,0.060391577426344156,0.0013955945905763656,2.184006496128859,690007.75,0.00020130525808781385,1.744493238220457e-05,325135.0,1.0,1.0,325135,325135.0,1.0891587734222412,0.08134270459413528
880,adam,2.226963758468628,2.1655056476593018,0.00020007026614621282,1.7960690456675366e-05,2.1655056476593018,0.060021079843863845,0.0014368552365340292,2.2269635827396996,704081.6875,0.00020007026614621282,1.7960690456675366e-05,325135.0,1.0,1.0,325135,325135.0,1.1102532148361206,0.08103803545236588
900,adam,2.2023050785064697,2.1410915851593018,0.0001993612531805411,1.7561462300363928e-05,2.1410915851593018,0.05980837595416233,0.0014049169840291142,2.202304878097493,696143.8125,0.0001993612531805411,1.7561462300363928e-05,325135.0,1.0,1.0,325135,325135.0,1.0966136455535889,0.0807238221168518
920,adam,2.19254732131958,2.1315441131591797,0.00019870598043780774,1.739191429805942e-05,2.1315441131591797,0.05961179413134232,0.0013913531438447535,2.1925472604343668,693039.625,0.00019870598043780774,1.739191429805942e-05,325135.0,1.0,1.0,325135,325135.0,1.0895665884017944,0.08040042221546173
940,adam,2.232818126678467,2.1719307899475098,0.00019824778428301215,1.766392233548686e-05,2.1719307899475098,0.059474335284903646,0.0014131137868389487,2.2328182390192524,706170.75,0.00019824778428301215,1.766392233548686e-05,325135.0,1.0,1.0,325135,325135.0,1.1085962057113647,0.08006855100393295
960,adam,2.1919190883636475,2.1315977573394775,0.00019641316612251103,1.7468410078436136e-05,2.1315977573394775,0.05892394983675331,0.001397472806274891,2.1919191799825057,693057.0,0.00019641316612251103,1.7468410078436136e-05,325135.0,1.0,1.0,325135,325135.0,1.0895229578018188,0.07972563803195953
980,adam,2.2174012660980225,2.1572635173797607,0.0001957431813934818,1.7684998965705745e-05,2.1572635173797607,0.05872295441804454,0.0014147999172564596,2.2174012717150617,701401.875,0.0001957431813934818,1.7684998965705745e-05,325135.0,1.0,1.0,325135,325135.0,1.106282353401184,0.07936760038137436
1000,adam,0.9758073091506958,0.9158677458763123,0.0001951133890543133,1.756907659000717e-05,0.9158677458763123,0.05853401671629399,0.0014055261272005737,0.9758072887198068,268079.0625,0.0001951133890543133,1.756907659000717e-05,292705.0,1.0,1.0,292705,292705.0,0.8198820352554321,0.07902083545923233
1020,adam,0.8289490938186646,0.7811265587806702,0.00015532743418589234,1.5303570762625895e-05,0.7811265587806702,0.0465982302557677,0.0012242856610100716,0.8289490746974479,228639.65625,0.00015532743418589234,1.5303570762625895e-05,292705.0,1.0,1.0,292705,292705.0,0.7504355311393738,0.07256034761667252
1040,adam,0.7396543025970459,0.704809844493866,0.00011315086157992482,1.1239948435104452e-05,0.704809844493866,0.03394525847397745,0.0008991958748083562,0.7396542988426518,206301.359375,0.00011315086157992482,1.1239948435104452e-05,292705.0,1.0,1.0,292705,292705.0,0.7149879336357117,0.06422530114650726
1060,adam,0.69612056016922,0.6695350408554077,8.627844363218173e-05,8.774915841058828e-06,0.6695350408554077,0.02588353308965452,0.0007019932672847062,0.6961205672123469,195976.25,8.627844363218173e-05,8.774915841058828e-06,292705.0,1.0,1.0,292705,292705.0,0.6961454749107361,0.057041142135858536
1080,adam,0.6630911231040955,0.6417800188064575,6.910291267558932e-05,7.253059266076889e-06,0.6417800188064575,0.020730873802676797,0.0005802447412861511,0.6630911373504205,187852.21875,6.910291267558932e-05,7.253059266076889e-06,292705.0,1.0,1.0,292705,292705.0,0.6765702962875366,0.05111689865589142
1100,adam,0.6496107578277588,0.6317372918128967,5.789002534584142e-05,6.331065833364846e-06,0.6317372918128967,0.017367007603752427,0.0005064852666691877,0.6496107846833183,184912.65625,5.789002534584142e-05,6.331065833364846e-06,292705.0,1.0,1.0,292705,292705.0,0.6669692993164062,0.04651530832052231
1120,adam,0.6453129053115845,0.6296807527542114,5.058833630755544e-05,5.695922482118476e-06,0.6296807527542114,0.015176500892266631,0.0004556737985694781,0.6453129274450475,184310.703125,5.058833630755544e-05,5.695922482118476e-06,292705.0,1.0,1.0,292705,292705.0,0.6628080010414124,0.04282083734869957
1140,adam,0.6580773591995239,0.6440459489822388,4.528007048065774e-05,5.592429261014331e-06,0.6440459489822388,0.013584021144197322,0.0004473943408811465,0.6580773644673172,188515.46875,4.528007048065774e-05,5.592429261014331e-06,292705.0,1.0,1.0,292705,292705.0,0.6696586608886719,0.039660971611738205
1160,adam,0.6360909938812256,0.6233908534049988,4.100796650163829e-05,4.971759153704625e-06,0.6233908534049988,0.012302389950491488,0.00039774073229636997,0.6360909840877866,182469.625,4.100796650163829e-05,4.971759153704625e-06,292705.0,1.0,1.0,292705,292705.0,0.654795229434967,0.03698565438389778
1180,adam,0.6303988695144653,0.6185060143470764,3.838304473902099e-05,4.724392510979669e-06,0.6185060143470764,0.011514913421706297,0.00037795140087837353,0.6303988791696611,181039.796875,3.838304473902099e-05,4.724392510979669e-06,292705.0,1.0,1.0,292705,292705.0,0.6486804485321045,0.034737300127744675
1200,adam,0.664291501045227,0.6528922915458679,3.6684250517282635e-05,4.92425397169427e-06,0.6528922915458679,0.01100527515518479,0.0003939403177355416,0.6642915070187883,191104.84375,3.6684250517282635e-05,4.92425397169427e-06,292705.0,1.0,1.0,292705,292705.0,0.6615146994590759,0.03286349028348923
1220,adam,0.6483138799667358,0.6375019550323486,3.4787910408340394e-05,4.694688868767116e-06,0.6375019550323486,0.010436373122502118,0.0003755751095013693,0.6483139032643521,186600.015625,3.4787910408340394e-05,4.694688868767116e-06,292705.0,1.0,1.0,292705,292705.0,0.6548949480056763,0.03142232447862625
1240,adam,0.6198537945747375,0.6095817685127258,3.310382453491911e-05,4.260685273038689e-06,0.6095817685127258,0.009931147360475734,0.0003408548218430951,0.6198537706950447,178427.625,3.310382453491911e-05,4.260685273038689e-06,292705.0,1.0,1.0,292705,292705.0,0.6373484134674072,0.030181370675563812
1260,adam,0.6453822255134583,0.6351792812347412,3.278979056631215e-05,4.5754172788292635e-06,0.6351792812347412,0.009836937169893645,0.0003660333823063411,0.6453822517869412,185920.15625,3.278979056631215e-05,4.5754172788292635e-06,292705.0,1.0,1.0,292705,292705.0,0.6535654664039612,0.02899513766169548
1280,adam,0.6416760087013245,0.6317135691642761,3.202323568984866e-05,4.443565103429137e-06,0.6317135691642761,0.009606970706954598,0.00035548520827433094,0.641676025079505,184905.71875,3.202323568984866e-05,4.443565103429137e-06,292705.0,1.0,1.0,292705,292705.0,0.6479375958442688,0.028137417510151863
1300,adam,0.6274354457855225,0.6177669167518616,3.109051613137126e-05,4.2669198592193425e-06,0.6177669167518616,0.009327154839411378,0.0003413535887375474,0.6274354251800105,180823.46875,3.109051613137126e-05,4.2669198592193425e-06,292705.0,1.0,1.0,292705,292705.0,0.6402578353881836,0.027422597631812096
1320,adam,0.6433425545692444,0.6337072253227234,3.092403494520113e-05,4.476597496250179e-06,0.6337072253227234,0.009277210483560339,0.0003581277997000143,0.6433425636059837,185489.28125,3.092403494520113e-05,4.476597496250179e-06,292705.0,1.0,1.0,292705,292705.0,0.6511752605438232,0.026836341246962547
1340,adam,0.6294487714767456,0.6200158596038818,3.0327748390845954e-05,4.1817829696810804e-06,0.6200158596038818,0.009098324517253786,0.00033454263757448643,0.6294487267587101,181481.75,3.0327748390845954e-05,4.1817829696810804e-06,292705.0,1.0,1.0,292705,292705.0,0.6393011212348938,0.026355767622590065
1360,adam,0.6253622770309448,0.616051197052002,2.9871987862861715e-05,4.368313966551796e-06,0.616051197052002,0.008961596358858515,0.00034946511732414365,0.6253622585281846,180321.265625,2.9871987862861715e-05,4.368313966551796e-06,292705.0,1.0,1.0,292705,292705.0,0.6359179019927979,0.025956500321626663
1380,adam,0.6101750135421753,0.6010011434555054,2.9524933779612184e-05,3.955007741751615e-06,0.6010011434555054,0.008857480133883655,0.0003164006193401292,0.6101750242087292,175916.03125,2.9524933779612184e-05,3.955007741751615e-06,292705.0,1.0,1.0,292705,292705.0,0.6240713596343994,0.02563018724322319
1400,adam,0.6184009909629822,0.6092387437820435,2.94644614768913e-05,4.037000053358497e-06,0.6092387437820435,0.00883933844306739,0.00032296000426867977,0.6184010422293795,178327.234375,2.94644614768913e-05,4.037000053358497e-06,292705.0,1.0,1.0,292705,292705.0,0.6298747062683105,0.02536145970225334
1420,adam,0.6196296811103821,0.6105123162269592,2.9265716875670478e-05,4.220920345687773e-06,0.6105123162269592,0.008779715062701143,0.00033767362765502185,0.6196297049173154,178700.0,2.9265716875670478e-05,4.220920345687773e-06,292705.0,1.0,1.0,292705,292705.0,0.6311870813369751,0.025142818689346313
1440,adam,0.6364150643348694,0.6272377371788025,2.9457496566465124e-05,4.251240170560777e-06,0.6272377371788025,0.008837248969939537,0.0003400992136448622,0.6364150853623869,183595.625,2.9457496566465124e-05,4.251240170560777e-06,292705.0,1.0,1.0,292705,292705.0,0.6431254744529724,0.02496165968477726
1460,adam,0.623595654964447,0.6144922971725464,2.923076863226015e-05,4.176645688858116e-06,0.6144922971725464,0.008769230589678045,0.0003341316551086493,0.6235956594173331,179864.96875,2.923076863226015e-05,4.176645688858116e-06,292705.0,1.0,1.0,292705,292705.0,0.6353280544281006,0.024813979864120483
1480,adam,0.6100966930389404,0.6011031866073608,2.895435318350792e-05,3.840162662527291e-06,0.6011031866073608,0.008686305955052376,0.0003072130130021833,0.6100967055754154,175945.90625,2.895435318350792e-05,3.840162662527291e-06,292705.0,1.0,1.0,292705,292705.0,0.6253999471664429,0.024692490696907043
1500,adam,0.6123658418655396,0.6033927202224731,2.8881102480227128e-05,3.859956450469326e-06,0.6033927202224731,0.008664330744068138,0.0003087965160375461,0.6123658474825788,176616.0625,2.8881102480227128e-05,3.859956450469326e-06,292705.0,1.0,1.0,292705,292705.0,0.6250038743019104,0.02459285408258438
1520,adam,0.6101480722427368,0.6011785864830017,2.8847387511632405e-05,3.940899659937713e-06,0.6011785864830017,0.008654216253489722,0.00031527197279501706,0.6101480747092864,175967.984375,2.8847387511632405e-05,3.940899659937713e-06,292705.0,1.0,1.0,292705,292705.0,0.624424159526825,0.024510720744729042
1540,adam,0.6156790852546692,0.6066475510597229,2.9040564186288975e-05,3.991715857409872e-06,0.6066475510597229,0.008712169255886693,0.00031933726859278977,0.6156790575842024,177568.765625,2.9040564186288975e-05,3.991715857409872e-06,292705.0,1.0,1.0,292705,292705.0,0.6279585957527161,0.02457655593752861
1560,adam,0.616001546382904,0.6069983839988708,2.89596791844815e-05,3.940356691600755e-06,0.6069983839988708,0.00868790375534445,0.0003152285353280604,0.6160015162895434,177671.46875,2.89596791844815e-05,3.940356691600755e-06,292705.0,1.0,1.0,292705,292705.0,0.6292520761489868,0.024386778473854065
1580,adam,0.6125457286834717,0.6035723686218262,2.883284105337225e-05,4.044106844958151e-06,0.6035723686218262,0.008649852316011675,0.00032352854759665206,0.6125457494854345,176668.65625,2.883284105337225e-05,4.044106844958151e-06,292705.0,1.0,1.0,292705,292705.0,0.6270531415939331,0.024341825395822525
1600,adam,0.6060818433761597,0.5971687436103821,2.8675478461082093e-05,3.881181328324601e-06,0.5971687436103821,0.008602643538324628,0.0003104945062659681,0.6060818816549727,174794.28125,2.8675478461082093e-05,3.881181328324601e-06,292705.0,1.0,1.0,292705,292705.0,0.6212484836578369,0.02430390566587448
1620,adam,0.6083214282989502,0.5994110703468323,2.8691809347947128e-05,3.785053650062764e-06,0.5994110703468323,0.008607542804384138,0.0003028042920050211,0.6083214174432214,175450.625,2.8691809347947128e-05,3.785053650062764e-06,292705.0,1.0,1.0,292705,292705.0,0.6235178709030151,0.024271802976727486
1640,adam,0.6136312484741211,0.6046823859214783,2.8778529667761177e-05,3.941638624382904e-06,0.6046823859214783,0.008633558900328353,0.0003153310899506323,0.6136312759117573,176993.5625,2.8778529667761177e-05,3.941638624382904e-06,292705.0,1.0,1.0,292705,292705.0,0.6265380382537842,0.024244215339422226
1660,adam,0.6038119196891785,0.5949245095252991,2.8617552743526176e-05,3.7763352338515688e-06,0.5949245095252991,0.008585265823057853,0.0003021068187081255,0.603811882167065,174137.375,2.8617552743526176e-05,3.7763352338515688e-06,292705.0,1.0,1.0,292705,292705.0,0.619674026966095,0.024219568818807602
1680,adam,0.6058045625686646,0.5968909859657288,2.8694070351775736e-05,3.816751359408954e-06,0.5968909859657288,0.00860822110553272,0.00030534010875271633,0.6058045471800142,174712.96875,2.8694070351775736e-05,3.816751359408954e-06,292705.0,1.0,1.0,292705,292705.0,0.6208792328834534,0.024196987971663475
1700,adam,0.6052740812301636,0.5963711142539978,2.8662578188232146e-05,3.8028965718694963e-06,0.5963711142539978,0.008598773456469644,0.0003042317257495597,0.605274119436217,174560.8125,2.8662578188232146e-05,3.8028965718694963e-06,292705.0,1.0,1.0,292705,292705.0,0.6202623844146729,0.024175360798835754
1720,adam,0.6033219695091248,0.5944392681121826,2.860064159904141e-05,3.7809493278473383e-06,0.5944392681121826,0.008580192479712423,0.00030247594622778706,0.6033219365381228,173995.34375,2.860064159904141e-05,3.7809493278473383e-06,292705.0,1.0,1.0,292705,292705.0,0.6191728115081787,0.02415400557219982
1740,adam,0.6038139462471008,0.5949546098709106,2.8523496439447626e-05,3.778893187700305e-06,0.5949546098709106,0.008557048931834288,0.0003023114550160244,0.603813970257761,174146.1875,2.8523496439447626e-05,3.778893187700305e-06,292705.0,1.0,1.0,292705,292705.0,0.6194948554039001,0.024132173508405685
1760,adam,0.6021436452865601,0.5932954549789429,2.848920485121198e-05,3.767823272937676e-06,0.5932954549789429,0.008546761455363594,0.0003014258618350141,0.6021436422961415,173660.546875,2.848920485121198e-05,3.767823272937676e-06,292705.0,1.0,1.0,292705,292705.0,0.617809534072876,0.024108000099658966
1780,adam,0.6027992963790894,0.5939547419548035,2.8471164114307612e-05,3.7904576402070234e-06,0.5939547419548035,0.008541349234292284,0.00030323661121656187,0.6027993278003123,173853.515625,2.8471164114307612e-05,3.7904576402070234e-06,292705.0,1.0,1.0,292705,292705.0,0.6185505986213684,0.02408095821738243
1800,adam,0.6018409132957458,0.5930145382881165,2.8417269277269952e-05,3.764847861020826e-06,0.5930145382881165,0.008525180783180986,0.00030118782888166606,0.6018409069001791,173578.3125,2.8417269277269952e-05,3.764847861020826e-06,292705.0,1.0,1.0,292705,292705.0,0.6174870729446411,0.024053070694208145
1820,adam,0.6016420125961304,0.5928258895874023,2.8390248189680278e-05,3.7381541915237904e-06,0.5928258895874023,0.008517074456904083,0.00029905233532190323,0.6016420163796283,173523.09375,2.8390248189680278e-05,3.7381541915237904e-06,292705.0,1.0,1.0,292705,292705.0,0.6175279021263123,0.02402127906680107
1840,adam,0.6016694903373718,0.5928640961647034,2.8354186724754982e-05,3.739593466889346e-06,0.5928640961647034,0.008506256017426495,0.0002991674773511477,0.601669519659481,173534.28125,2.8354186724754982e-05,3.739593466889346e-06,292705.0,1.0,1.0,292705,292705.0,0.6174429655075073,0.02398604527115822
