iter,total,mask_weight,mask_raw,mask_scaled,root_trans_gvhmr_weight,root_trans_gvhmr_raw,root_trans_gvhmr_scaled,root_orient_gvhmr_weight,root_orient_gvhmr_raw,root_orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,scale_prior_weight,scale_prior_raw,scale_prior_scaled,intersect_weight,intersect_raw,intersect_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,floor_nocontact_weight,floor_nocontact_raw,floor_nocontact_scaled,angle_weight,angle_raw,angle_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled
1,24.052413940429688,0.0,1.871126914920751e-05,0.0,20.0,0.0,0.0,20.0,3.0791341698588326e-16,6.158268339717665e-15,10.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3819664716720581,0.0,500.0,0.04585282877087593,22.926414385437965,200.0,0.005630000494420528,1.1260000988841057,0.0,0.07617417722940445,0.0,0.0,0.0,0.0
2,22.665082931518555,0.0,1.7589562048669904e-05,0.0,20.0,1.0000139809562825e-06,2.000027961912565e-05,20.0,1.4747470231668558e-06,2.9494940463337116e-05,10.0,9.99992494143953e-07,9.99992494143953e-06,25.0,9.99999883788405e-07,2.4999997094710125e-05,0.007503751875937969,0.0,0.0,0.0,0.37990811467170715,0.0,500.0,0.043162956833839417,21.58147841691971,200.0,0.005417415872216225,1.083483174443245,0.0005002501250625312,0.07613714039325714,3.8087614003630386e-05,0.0,0.0,0.0
3,21.325851440429688,0.0,1.6625039279460907e-05,0.0,20.0,4.00021508539794e-06,8.00043017079588e-05,20.0,5.897499704587972e-06,0.00011794999409175944,10.0,3.9956958062248304e-06,3.9956958062248304e-05,25.0,4.000203261966817e-06,0.00010000508154917043,0.015007503751875938,0.0,0.0,0.0,0.37797656655311584,0.0,500.0,0.040564537048339844,20.282268524169922,200.0,0.005215849261730909,1.0431698523461819,0.0010005002501250625,0.0760992020368576,7.613727067219369e-05,0.0,0.0,0.0
4,20.03527069091797,0.0,1.5868850823608227e-05,0.0,20.0,9.001081707538106e-06,0.0001800216341507621,20.0,1.3265918823890388e-05,0.00026531837647780776,10.0,8.96763685886981e-06,8.96763685886981e-05,25.0,8.997390978038311e-06,0.00022493477445095778,0.022511255627813906,0.0,0.0,0.0,0.37603259086608887,0.0,500.0,0.03805896267294884,19.02948133647442,200.0,0.005024575628340244,1.0049151256680489,0.0015007503751875938,0.07606031000614166,0.0001141475387786018,0.0,0.0,0.0
5,18.795454025268555,0.0,1.530289591755718e-05,0.0,20.0,1.6003094060579315e-05,0.0003200618812115863,20.0,2.3567732569063082e-05,0.00047135465138126165,10.0,1.590537249285262e-05,0.0001590537249285262,25.0,1.598481321707368e-05,0.000399620330426842,0.030015007503751877,0.0,0.0,0.0,0.3741306960582733,0.0,500.0,0.03565189614892006,17.82594807446003,200.0,0.004840009845793247,0.9680019691586494,0.002001000500250125,0.07601889222860336,0.00015211384137789566,0.0,0.0,0.0
6,17.60711669921875,0.0,1.4962954992370214e-05,0.0,20.0,2.500673508620821e-05,0.0005001347017241642,20.0,3.6784847907256335e-05,0.0007356969581451267,10.0,2.4763077817624435e-05,0.00024763077817624435,25.0,2.492682688171044e-05,0.000623170672042761,0.03751875937968985,0.0,0.0,0.0,0.3724146783351898,0.0,500.0,0.03334445878863335,16.672229394316673,200.0,0.0046629514545202255,0.9325902909040451,0.0025012506253126563,0.07596895843744278,0.00019001740479600494,0.0,0.0,0.0
7,16.469348907470703,0.0,1.478666399634676e-05,0.0,20.0,3.601201387937181e-05,0.0007202402775874361,20.0,5.289510590955615e-05,0.001057902118191123,10.0,3.54971234628465e-05,0.000354971234628465,25.0,3.5781151382252574e-05,0.0008945287845563143,0.04502251125562781,0.0,0.0,0.0,0.37060290575027466,0.0,500.0,0.03113420121371746,15.56710060685873,200.0,0.004494963213801384,0.8989926427602768,0.0030015007503751876,0.07591438293457031,0.00022785707734238213,0.0,0.0,0.0
8,15.383243560791016,0.0,1.4721159459440969e-05,0.0,20.0,4.9019457946997136e-05,0.0009803891589399427,20.0,7.1852991823107e-05,0.00143705983646214,10.0,4.796848224941641e-05,0.0004796848224941641,25.0,4.848415119340643e-05,0.0012121037798351608,0.05252626313156578,0.0,0.0,0.0,0.36863601207733154,0.0,500.0,0.02902405336499214,14.51202668249607,200.0,0.004334210883826017,0.8668421767652035,0.003501750875437719,0.0758376270532608,0.0002655644769248753,0.0,0.0,0.0
9,14.349200248718262,0.0,1.477665500715375e-05,0.0,20.0,6.402848521247506e-05,0.0012805697042495012,20.0,9.359906835015863e-05,0.0018719813670031726,10.0,6.210283027030528e-05,0.0006210283027030528,25.0,6.293348269537091e-05,0.0015733370673842728,0.060030015007503754,0.0,0.0,0.0,0.36681386828422546,0.0,500.0,0.027014534920454025,13.507267460227013,200.0,0.0041814157739281654,0.8362831547856331,0.00400200100050025,0.07573825120925903,0.0003031045571155939,0.0,0.0,0.0
10,13.367294311523438,0.0,1.4922920854587574e-05,0.0,20.0,8.103731670416892e-05,0.0016207463340833783,20.0,0.00011807464761659503,0.0023614929523319006,10.0,7.781586464261636e-05,0.0007781586464261636,25.0,7.898039621068165e-05,0.001974509905267041,0.06753376688344172,0.0,0.0,0.0,0.3651049733161926,0.0,500.0,0.025105174630880356,12.552587315440178,200.0,0.004038158338516951,0.8076316677033901,0.004502251125562781,0.07561763375997543,0.00034044957670824354,0.0,0.0,0.0
11,12.435796737670898,0.0,1.5105051716091111e-05,0.0,20.0,0.00010004419891629368,0.0020008839783258736,20.0,0.00014522460696753114,0.002904492139350623,10.0,9.503047476755455e-05,0.0009503047476755455,25.0,9.641930955694988e-05,0.002410482738923747,0.0750375187593797,0.0,0.0,0.0,0.36327749490737915,0.0,500.0,0.02329370565712452,11.64685282856226,200.0,0.0039015011861920357,0.7803002372384071,0.0050025012506253125,0.07548490166664124,0.0003776133149907015,0.0,0.0,0.0
12,11.55253791809082,0.0,1.5323248589993455e-05,0.0,20.0,0.00012104690540581942,0.0024209381081163883,20.0,0.00017493634368292987,0.0034987268736585975,10.0,0.00011369310232112184,0.0011369310232112184,25.0,0.00011500626715132967,0.0028751566787832417,0.08254127063531766,0.0,0.0,0.0,0.3614414632320404,0.0,500.0,0.021577173843979836,10.788586921989918,200.0,0.00376802496612072,0.753604993224144,0.005502751375687844,0.07534295320510864,0.00041459353939779644,0.0,0.0,0.0
13,10.716300010681152,0.0,1.559306838316843e-05,0.0,20.0,0.00014404323883354664,0.0028808647766709328,20.0,0.0002071191993309185,0.00414238398661837,10.0,0.00013373054389376193,0.0013373054389376193,25.0,0.00013444136129692197,0.003361034032423049,0.09004502251125562,0.0,0.0,0.0,0.3595837354660034,0.0,500.0,0.019952254369854927,9.976127184927464,200.0,0.003639998845756054,0.7279997691512108,0.006003001500750375,0.07519416511058807,0.0004513906860065317,0.0,0.0,0.0
14,9.925737380981445,0.0,1.5927154890960082e-05,0.0,20.0,0.00016902913921512663,0.0033805827843025327,20.0,0.00024170993128791451,0.00483419862575829,10.0,0.0001550607557874173,0.001550607557874173,25.0,0.00015436025569215417,0.0038590063923038542,0.0975487743871936,0.0,0.0,0.0,0.3576843738555908,0.0,500.0,0.01841624639928341,9.208123199641705,200.0,0.0035175075754523277,0.7035015150904655,0.0065032516258129065,0.07504352182149887,0.00048802690529238887,0.0,0.0,0.0
15,9.179994583129883,0.0,1.6293593944283202e-05,0.0,20.0,0.00019599919323809445,0.003919983864761889,20.0,0.0002786422264762223,0.0055728445295244455,10.0,0.00017764234507922083,0.0017764234507922083,25.0,0.00017431267770007253,0.004357816942501813,0.10505252626313157,0.011429984122514725,0.0012007487072176548,0.0,0.355881929397583,0.0,500.0,0.016966894268989563,8.483447134494781,200.0,0.003395979292690754,0.6791958585381508,0.007003501750875438,0.07489345222711563,0.0005245164238017102,0.0,0.0,0.0
16,8.475889205932617,0.0,1.669822449912317e-05,0.0,20.0,0.0002249513054266572,0.004499026108533144,20.0,0.0003177393227815628,0.006354786455631256,10.0,0.00020157800463493913,0.0020157800463493913,25.0,0.00019385751511435956,0.004846437877858989,0.11255627813906953,0.013442844152450562,0.0015130765054033898,0.0,0.35406509041786194,0.0,500.0,0.015602173283696175,7.801086641848087,200.0,0.0032750670798122883,0.6550134159624577,0.007503751875937969,0.07473970204591751,0.0005608281794340984,0.0,0.0,0.0
17,7.813754558563232,0.0,1.721607804938685e-05,0.0,20.0,0.0002558816340751946,0.005117632681503892,20.0,0.0003589576808735728,0.0071791536174714565,10.0,0.0002268448588438332,0.002268448588438332,25.0,0.0002124270686181262,0.005310676715453155,0.12006003001500751,0.014015551656484604,0.0016827075525544298,0.0,0.35223448276519775,0.0,500.0,0.014320693910121918,7.160346955060959,200.0,0.0031562591902911663,0.6312518380582333,0.0080040020010005,0.07458171993494034,0.0005969522355973214,0.0,0.0,0.0
18,7.193727016448975,0.0,1.7805556126404554e-05,0.0,20.0,0.0002887685550376773,0.005775371100753546,20.0,0.0004020371416117996,0.008040742832235992,10.0,0.0002533082733862102,0.002533082733862102,25.0,0.00022905862715560943,0.005726465678890236,0.12756378189094547,0.018561262637376785,0.0023677448586948875,0.0,0.35034388303756714,0.0,500.0,0.013119921088218689,6.5599605441093445,200.0,0.0030434480868279934,0.6086896173655987,0.008504252126063032,0.07443734258413315,0.0006330339289295966,0.0,0.0,0.0
19,6.612955570220947,0.0,1.844525286287535e-05,0.0,20.0,0.0003235953627154231,0.006471907254308462,20.0,0.0004468291299417615,0.00893658259883523,10.0,0.0002808425633702427,0.002808425633702427,25.0,0.00024302650126628578,0.006075662531657144,0.13506753376688344,0.015151609666645527,0.0020464905502722824,0.0,0.348385751247406,0.0,500.0,0.011998170986771584,5.999085493385792,200.0,0.00293430732563138,0.586861465126276,0.009004502251125562,0.07435399293899536,0.0006695206967993579,0.0,0.0,0.0
20,6.069613933563232,0.0,1.9107341358903795e-05,0.0,20.0,0.00036035216180607677,0.007207043236121535,20.0,0.000493200495839119,0.00986400991678238,10.0,0.0003094384155701846,0.003094384155701846,25.0,0.00025374680990353227,0.006343670247588307,0.1425712856428214,0.007424469105899334,0.0010585161056434768,0.0,0.3465324938297272,0.0,500.0,0.010952062904834747,5.476031452417374,200.0,0.0028265449218451977,0.5653089843690395,0.009504752376188095,0.0742710679769516,0.0007059281098359582,0.0,0.0,0.0
21,5.563060760498047,0.0,1.9781717128353193e-05,0.0,20.0,0.00039903083234094083,0.007980616646818817,20.0,0.0005409962614066899,0.010819925228133798,10.0,0.000339023390552029,0.00339023390552029,25.0,0.00026071674074046314,0.0065179185185115784,0.1500750375187594,0.011071247048676014,0.001661517816209507,0.0,0.34456828236579895,0.0,500.0,0.009976522997021675,4.9882614985108376,200.0,0.0027184314094483852,0.543686281889677,0.010005002501250625,0.07418779283761978,0.0007422490529026491,0.0,0.0,0.0
22,5.091091632843018,0.0,2.046347435680218e-05,0.0,20.0,0.000439624534919858,0.00879249069839716,20.0,0.0005899504176340997,0.011799008352681994,10.0,0.0003696281055454165,0.0036962810554541647,25.0,0.00026355989393778145,0.006588997348444536,0.15757878939469736,0.012435429729521275,0.0019595599623807914,0.0,0.342505544424057,0.0,500.0,0.009070327505469322,4.535163752734661,200.0,0.002611563540995121,0.5223127081990242,0.010505252626313157,0.07410068809986115,0.0007784464482726784,0.0,0.0,0.0
23,4.652546405792236,0.0,2.10870239243377e-05,0.0,20.0,0.00048212643014267087,0.009642528602853417,20.0,0.0006400354905053973,0.012800709810107946,10.0,0.00040116204763762653,0.004011620476376265,25.0,0.0002621450985316187,0.006553627463290468,0.16508254127063532,0.010654548183083534,0.00175887989015386,0.0,0.3400909900665283,0.0,500.0,0.008231001906096935,4.115500953048468,200.0,0.0025073187425732613,0.5014637485146523,0.011005502751375688,0.07401073724031448,0.0008145253723296241,0.0,0.0,0.0
24,4.246309280395508,0.0,2.1664487576344982e-05,0.0,20.0,0.0005265300860628486,0.010530601721256971,20.0,0.0006910940865054727,0.013821881730109453,10.0,0.000433568813605234,0.00433568813605234,25.0,0.0002564786409493536,0.006411966023733839,0.17258629314657328,0.008460376411676407,0.0014601450035159381,0.0,0.33786439895629883,0.0,500.0,0.007456294260919094,3.728147130459547,200.0,0.0024037593975663185,0.4807518795132637,0.01150575287643822,0.07391413301229477,0.0008504377485156477,0.0,0.0,0.0
25,3.872572660446167,0.0,2.2219755919650197e-05,0.0,20.0,0.000572811346501112,0.01145622693002224,20.0,0.00074295251397416,0.014859050279483199,10.0,0.0004666814929805696,0.004666814929805696,25.0,0.0002466895093675703,0.006167237734189257,0.18009004502251125,0.009170552715659142,0.0016515252514443675,0.0,0.335845410823822,0.0,500.0,0.006744160782545805,3.3720803912729025,200.0,0.0023040263913571835,0.4608052782714367,0.01200600300150075,0.07381418347358704,0.000886213308337213,0.0,0.0,0.0
26,3.529810667037964,0.0,2.274489452247508e-05,0.0,20.0,0.000620940700173378,0.01241881400346756,20.0,0.0007956253248266876,0.01591250649653375,10.0,0.0005002010148018599,0.0050020101480185986,25.0,0.00023309786047320813,0.005827446511830203,0.1875937968984492,0.010979272425174713,0.002059643401420969,0.0,0.334524929523468,0.0,500.0,0.006092843599617481,3.0464217998087406,200.0,0.002206232398748398,0.44124647974967957,0.01250625312656328,0.07371505349874496,0.0009218991182934587,0.0,0.0,0.0
27,3.216444969177246,0.0,2.3239619622472674e-05,0.0,20.0,0.0006708622677251697,0.013417245354503393,20.0,0.0008486112346872687,0.016972224693745375,10.0,0.000534272170625627,0.00534272170625627,25.0,0.000216257554711774,0.00540643886779435,0.1950975487743872,0.012801669538021088,0.002497574347087656,0.0,0.33245667815208435,0.0,500.0,0.005499202758073807,2.7496013790369034,200.0,0.002111249603331089,0.4222499206662178,0.013006503251625813,0.07361334562301636,0.000957452219208817,0.0,0.0,0.0
28,2.93074893951416,0.0,2.369764115428552e-05,0.0,20.0,0.0007225328008644283,0.014450656017288566,20.0,0.0009016645490191877,0.018033290980383754,10.0,0.000568889663554728,0.00568889663554728,25.0,0.00019688000611495227,0.004922000152873807,0.20260130065032517,0.013398576527833939,0.0027145690314020737,0.0,0.3298983573913574,0.0,500.0,0.004961331840604544,2.480665920302272,200.0,0.002016404177993536,0.4032808355987072,0.013506753376688344,0.07350846379995346,0.0009928606916451942,0.0,0.0,0.0
29,2.6727824211120605,0.0,2.4146396754076704e-05,0.0,20.0,0.0007759147556498647,0.015518295112997293,20.0,0.00095462950412184,0.0190925900824368,10.0,0.0006039607687853277,0.006039607687853277,25.0,0.00017571976059116423,0.004392994014779106,0.21010505252626313,0.015097277238965034,0.0031720142272963054,0.0,0.32751205563545227,0.0,500.0,0.004476963542401791,2.2384817712008953,200.0,0.0019252849742770195,0.3850569948554039,0.014007003501750876,0.07340676337480545,0.001028208791643098,0.0,0.0,0.0
30,2.4416539669036865,0.0,2.4575769202783704e-05,0.0,20.0,0.0008309702388942242,0.016619404777884483,20.0,0.0010074166348204017,0.020148332696408033,10.0,0.0006393088842742145,0.006393088842742145,25.0,0.00015352811897173524,0.003838202974293381,0.2176088044022011,0.016542986035346985,0.0035998994123941663,0.0,0.3254740238189697,0.0,500.0,0.004044876433908939,2.0224382169544697,200.0,0.0018377662636339664,0.3675532527267933,0.014507253626813406,0.07331277430057526,0.001063567010863773,0.0,0.0,0.0
31,2.236191511154175,0.0,2.4983421099022962e-05,0.0,20.0,0.000887636560946703,0.01775273121893406,20.0,0.0010597361251711845,0.02119472250342369,10.0,0.0006749300519004464,0.006749300519004464,25.0,0.00013101268268655986,0.0032753170671639964,0.22511255627813906,0.01809455268085003,0.004073311008695604,0.0,0.32400938868522644,0.0,500.0,0.003662815783172846,1.831407891586423,200.0,0.0017531972844153643,0.35063945688307285,0.015007503751875938,0.07322239875793457,0.001098885424081059,0.0,0.0,0.0
32,2.0532546043395996,0.0,2.5358664061059244e-05,0.0,20.0,0.0009458757704123855,0.01891751540824771,20.0,0.0011110053164884448,0.022220106329768896,10.0,0.0007109091384336352,0.007109091384336352,25.0,0.00010886491509154439,0.0027216228772886097,0.23261630815407705,0.01589915156364441,0.003698401939517084,0.0,0.3231419324874878,0.0,500.0,0.0033286772668361664,1.6643386334180832,200.0,0.0016655768267810345,0.3331153653562069,0.015507753876938469,0.07312427461147308,0.001133993253104385,0.0,0.0,0.0
33,1.8924815654754639,0.0,2.568574382166844e-05,0.0,20.0,0.0010056158062070608,0.020112316124141216,20.0,0.0011609595967456698,0.023219191934913397,10.0,0.0007472524885088205,0.007472524885088205,25.0,8.764518133830279e-05,0.0021911295334575698,0.24012006003001501,0.015777060762047768,0.0037883887772801046,0.0,0.3215901553630829,0.0,500.0,0.0030379765667021275,1.5189882833510637,200.0,0.0015777035150676966,0.3155407030135393,0.016008004002001,0.07303038239479065,0.001169070653643472,0.0,0.0,0.0
34,1.7524195909500122,0.0,2.5977960831369273e-05,0.0,20.0,0.0010667210444808006,0.021334420889616013,20.0,0.0012087201466783881,0.024174402933567762,10.0,0.000783689261879772,0.00783689261879772,25.0,6.786106678191572e-05,0.001696526669547893,0.24762381190595298,0.01612311415374279,0.0039924669865446126,0.0,0.32032808661460876,0.0,500.0,0.0027881362475454807,1.3940681237727404,200.0,0.00149056245572865,0.29811249114573,0.016508254127063533,0.0729454979300499,0.0012042028172544507,0.0,0.0,0.0
35,1.6339662075042725,0.0,2.6215882826363668e-05,0.0,20.0,0.0011289939284324646,0.022579878568649292,20.0,0.00125365168787539,0.0250730337575078,10.0,0.0008200979209505022,0.008200979209505022,25.0,4.9952104745898396e-05,0.00124880261864746,0.25512756378189094,0.01670854538679123,0.004262810478871199,0.0,0.31884971261024475,0.0,500.0,0.002578597515821457,1.2892987579107285,200.0,0.0014103121357038617,0.28206242714077234,0.017008504252126064,0.07287473231554031,0.0012394901944614161,0.0,0.0,0.0
36,1.5363765954971313,0.0,2.639665217429865e-05,0.0,20.0,0.0011920675169676542,0.023841350339353085,20.0,0.0012961842585355043,0.025923685170710087,10.0,0.0008564539020881057,0.008564539020881057,25.0,3.427646879572421e-05,0.0008569117198931053,0.26263131565782893,0.016677167266607285,0.0043799463806747495,0.0,0.31781890988349915,0.0,500.0,0.002406784798949957,1.2033923994749784,200.0,0.0013407135847955942,0.26814271695911884,0.017508754377188594,0.0728248804807663,0.001275072944885853,0.0,0.0,0.0
37,1.4559588432312012,0.0,2.6520534447627142e-05,0.0,20.0,0.0012555141001939774,0.025110282003879547,20.0,0.0013363596517592669,0.026727193035185337,10.0,0.0008925747824832797,0.008925747824832797,25.0,2.1187912352615967e-05,0.0005296978088153992,0.27013506753376687,0.017135029658675194,0.004628772394039322,0.0,0.3169974088668823,0.0,500.0,0.0022670591715723276,1.1335295857861638,200.0,0.00127598294056952,0.255196588113904,0.018009004502251125,0.07280214130878448,0.0013110940906034224,0.0,0.0,0.0
38,1.3903175592422485,0.0,2.6557947421679273e-05,0.0,20.0,0.0013185993302613497,0.026371986605226994,20.0,0.0013743856688961387,0.027487713377922773,10.0,0.0009282873943448067,0.009282873943448067,25.0,1.1001803613908123e-05,0.0002750450903477031,0.27763881940970486,0.016964498907327652,0.004710003448507677,0.0,0.31532949209213257,0.0,500.0,0.0021527439821511507,1.0763719910755754,200.0,0.001222351216711104,0.24447024334222078,0.018509254627313655,0.07280908524990082,0.0013476418980722011,0.0,0.0,0.0
39,1.337246298789978,0.0,2.6519095627008937e-05,0.0,20.0,0.001380380243062973,0.02760760486125946,20.0,0.0014115073718130589,0.028230147436261177,10.0,0.000963351281825453,0.00963351281825453,25.0,4.000920398539165e-06,0.00010002300996347913,0.2851425712856428,0.01609979383647442,0.004590736611701059,0.0,0.31373587250709534,0.0,500.0,0.0020590890198946,1.0295445099473,200.0,0.001180774997919798,0.23615499958395958,0.01900950475237619,0.07284680008888245,0.001384781592485009,0.0,0.0,0.0
40,1.2940294742584229,0.0,2.640784441609867e-05,0.0,20.0,0.001439577667042613,0.02879155334085226,20.0,0.0014476919313892722,0.028953838627785444,10.0,0.000997705152258277,0.00997705152258277,25.0,4.3514751268958207e-07,1.0878687817239552e-05,0.2926463231615808,0.016133777797222137,0.004721490751063007,0.0,0.31209230422973633,0.0,500.0,0.0019813058897852898,0.9906529448926449,200.0,0.0011474965140223503,0.22949930280447006,0.01950975487743872,0.07290714234113693,0.0014224004758901152,0.0,0.0,0.0
41,1.2580938339233398,0.0,2.624485205160454e-05,0.0,20.0,0.001494741067290306,0.029894821345806122,20.0,0.001482494524680078,0.02964989049360156,10.0,0.0010312855010852218,0.010312855010852218,25.0,4.815522061107913e-07,1.2038805152769783e-05,0.3001500750375188,0.01653592847287655,0.004963260171948939,0.0,0.31051918864250183,0.0,500.0,0.0019148671999573708,0.9574335999786854,200.0,0.0011218346189707518,0.22436692379415035,0.02001000500250125,0.07298504561185837,0.0014604311278010678,0.0,0.0,0.0
42,1.2273026704788208,0.0,2.6077112124767154e-05,0.0,20.0,0.0015450523933395743,0.030901047866791487,20.0,0.0015161384362727404,0.030322768725454807,10.0,0.0010634666541591287,0.010634666541591287,25.0,4.184928911854513e-06,0.00010462322279636282,0.3076538269134567,0.016578461974859238,0.005100427270904668,0.0,0.30873122811317444,0.0,500.0,0.001855596317909658,0.927798158954829,200.0,0.0011047101579606533,0.22094203159213066,0.02051025512756378,0.07308365404605865,0.001498964390139272,0.0,0.0,0.0
43,1.198697805404663,0.0,2.5922465283656493e-05,0.0,20.0,0.0015902940649539232,0.031805881299078465,20.0,0.0015469504287466407,0.030939008574932814,10.0,0.0010937923798337579,0.010937923798337579,25.0,1.1372554581612349e-05,0.0002843138645403087,0.3151575787893947,0.016131237149238586,0.005083881642831571,0.0,0.3072296679019928,0.0,500.0,0.0017997848335653543,0.8998924167826772,200.0,0.001091082813218236,0.2182165626436472,0.021010505252626314,0.07318923622369766,0.001537742832113708,0.0,0.0,0.0
44,1.171903371810913,0.0,2.580717409728095e-05,0.0,20.0,0.0016306398902088404,0.03261279780417681,20.0,0.0015742534305900335,0.03148506861180067,10.0,0.001122494344599545,0.01122494344599545,25.0,2.14895153476391e-05,0.0005372378836909775,0.32266133066533265,0.01567533239722252,0.005057823609909216,0.0,0.30588385462760925,0.0,500.0,0.0017456847708672285,0.8728423854336143,200.0,0.0010828322265297174,0.2165664453059435,0.021510755377688845,0.07329715043306351,0.001576677072847289,0.0,0.0,0.0
45,1.145145297050476,0.0,2.5735194867593236e-05,0.0,20.0,0.001666469732299447,0.03332939464598894,20.0,0.0015982327749952674,0.03196465549990535,10.0,0.0011493964120745659,0.011493964120745659,25.0,3.363411087775603e-05,0.0008408527719439007,0.33016508254127064,0.015063675120472908,0.004973499539525823,0.0,0.30437734723091125,0.0,500.0,0.001690017175860703,0.8450085879303515,200.0,0.0010795919224619865,0.2159183844923973,0.022011005502751375,0.07341347634792328,0.0016159044318702473,0.0,0.0,0.0
46,1.1180955171585083,0.0,2.5718727556522936e-05,0.0,20.0,0.001698516309261322,0.03397032618522644,20.0,0.0016196100041270256,0.03239220008254051,10.0,0.001174634206108749,0.011746342061087489,25.0,4.651906056096777e-05,0.0011629765140241943,0.33766883441720863,0.015265852212905884,0.005154802523117295,0.0,0.3029039204120636,0.0,500.0,0.0016326336190104485,0.8163168095052242,200.0,0.0010784820187836885,0.2156964037567377,0.022511255627813906,0.07355006039142609,0.001655704210912543,0.0,0.0,0.0
47,1.0901246070861816,0.0,2.5785970137803815e-05,0.0,20.0,0.001727260067127645,0.0345452013425529,20.0,0.0016390911769121885,0.03278182353824377,10.0,0.0011978836264461279,0.011978836264461279,25.0,5.857797805219889e-05,0.0014644494513049722,0.34517258629314657,0.01520155556499958,0.00524716025004988,0.0,0.3013205826282501,0.0,500.0,0.0015738492365926504,0.7869246182963252,200.0,0.0010774319525808096,0.21548639051616192,0.02301150575287644,0.07370610535144806,0.0016960884673169639,0.0,0.0,0.0
48,1.0613834857940674,0.0,2.593808494566474e-05,0.0,20.0,0.0017536748200654984,0.03507349640130997,20.0,0.0016579953953623772,0.03315990790724754,10.0,0.0012203367659822106,0.012203367659822106,25.0,6.840722926426679e-05,0.0017101807316066697,0.35267633816908456,0.014249652624130249,0.005025515307659743,0.0,0.2998330295085907,0.0,500.0,0.0015146415680646896,0.7573207840323448,200.0,0.0010757665149867535,0.2151533029973507,0.02351175587793897,0.07387703657150269,0.0017369788488547405,0.0,0.0,0.0
49,1.0330795049667358,0.0,2.6210291252937168e-05,0.0,20.0,0.00177866593003273,0.0355733186006546,20.0,0.0016771488590165973,0.033542977180331945,10.0,0.0012419265694916248,0.012419265694916248,25.0,7.495774480048567e-05,0.0018739436200121418,0.3601800900450225,0.01254252903163433,0.004517569236006362,0.0,0.2983173727989197,0.0,500.0,0.0014580588322132826,0.7290294161066413,200.0,0.0010717167751863599,0.21434335503727198,0.0240120060030015,0.07411805540323257,0.0017797231912732184,0.0,0.0,0.0
50,1.0048295259475708,0.0,2.6650810468709096e-05,0.0,20.0,0.0018031782237812877,0.03606356447562575,20.0,0.0016977324848994613,0.033954649697989225,10.0,0.0012633823789656162,0.012633823789656162,25.0,7.740433647995815e-05,0.0019351084119989537,0.3676838419209605,0.010533892549574375,0.003873142083010088,0.0,0.2967798411846161,0.0,500.0,0.001403875881806016,0.701937940903008,200.0,0.0010630394099280238,0.21260788198560476,0.02451225612806403,0.07438940554857254,0.0018234521620210378,0.0,0.0,0.0
51,0.9792753458023071,0.0,2.7272979423287325e-05,0.0,20.0,0.0018285929691046476,0.03657185938209295,20.0,0.0017204207833856344,0.03440841566771269,10.0,0.0012850462226197124,0.012850462226197124,25.0,7.582326361443847e-05,0.0018955815903609619,0.3751875937968984,0.011819828301668167,0.00443465293959536,0.0,0.29537633061408997,0.0,500.0,0.0013533697929233313,0.6766848964616656,200.0,0.0010528077837079763,0.21056155674159527,0.02501250625312656,0.07467755675315857,0.0018678728552565923,0.0,0.0,0.0
52,0.9557865858078003,0.0,2.8067663151887245e-05,0.0,20.0,0.0018556497525423765,0.03711299505084753,20.0,0.0017454096814617515,0.03490819362923503,10.0,0.001307854661718011,0.013078546617180109,25.0,7.069723505992442e-05,0.0017674308764981106,0.3826913456728364,0.012217571027576923,0.004675558697396872,0.0,0.29389384388923645,0.0,500.0,0.0013066143728792667,0.6533071864396334,200.0,0.0010451204143464565,0.2090240828692913,0.025512756378189096,0.07496565580368042,0.001912580513250476,0.0,0.0,0.0
53,0.9354789853096008,0.0,2.9024096875218675e-05,0.0,20.0,0.001885408302769065,0.0377081660553813,20.0,0.0017736437730491161,0.03547287546098232,10.0,0.0013308962807059288,0.013308962807059288,25.0,6.298258085735142e-05,0.0015745645214337856,0.3901950975487744,0.012652509845793247,0.004936947313516125,0.0,0.29250869154930115,0.0,500.0,0.0012646832037717104,0.6323416018858552,200.0,0.0010408920934423804,0.20817841868847609,0.026013006503251626,0.07524730265140533,0.0019574085732231503,0.0,0.0,0.0
