iter,total,corr,reproj,scale_reg,t_reg,scale,tx,ty,tz
99,0.01043658,0.00130609,8.97310448,0.09062820,0.06676225,1.35127032,0.00713475,-0.00275787,0.25827068
100,0.01041372,0.00130222,8.95396900,0.09087380,0.06665423,1.35182142,0.00714554,-0.00277109,0.25806102
101,0.01039094,0.00129923,8.93407059,0.09110548,0.06653437,1.35234058,0.00715461,-0.00278473,0.25782830
102,0.01036803,0.00129691,8.91339207,0.09132410,0.06640348,1.35283005,0.00715849,-0.00279502,0.25757411
103,0.01034470,0.00129512,8.89178658,0.09153047,0.06626228,1.35329187,0.00715510,-0.00279926,0.25729993
104,0.01032080,0.00129376,8.86920834,0.09172542,0.06611149,1.35372770,0.00714411,-0.00279632,0.25700706
105,0.01029632,0.00129271,8.84574223,0.09190974,0.06595176,1.35413945,0.00712687,-0.00278680,0.25669670
106,0.01027138,0.00129192,8.82158852,0.09208419,0.06578372,1.35452902,0.00710599,-0.00277275,0.25636992
107,0.01024608,0.00129133,8.79688931,0.09224956,0.06560798,1.35489798,0.00708460,-0.00275707,0.25602770
108,0.01022041,0.00129090,8.77167416,0.09240657,0.06542508,1.35524809,0.00706557,-0.00274274,0.25567096
109,0.01019430,0.00129060,8.74591064,0.09255591,0.06523561,1.35558081,0.00705088,-0.00273213,0.25530067
110,0.01016769,0.00129040,8.71954918,0.09269828,0.06504011,1.35589790,0.00704119,-0.00272650,0.25491783
111,0.01014061,0.00129030,8.69263840,0.09283433,0.06483912,1.35620081,0.00703583,-0.00272575,0.25452346
112,0.01011318,0.00129028,8.66529942,0.09296468,0.06463318,1.35649085,0.00703303,-0.00272858,0.25411862
113,0.01008548,0.00129034,8.63762665,0.09308995,0.06442279,1.35676944,0.00703050,-0.00273293,0.25370434
114,0.01005758,0.00129049,8.60967827,0.09321071,0.06420845,1.35703778,0.00702602,-0.00273651,0.25328165
115,0.01002945,0.00129071,8.58142090,0.09332750,0.06399060,1.35729730,0.00701798,-0.00273740,0.25285146
116,0.01000108,0.00129103,8.55284595,0.09344087,0.06376968,1.35754919,0.00700575,-0.00273449,0.25241458
117,0.00997252,0.00129143,8.52399158,0.09355129,0.06354608,1.35779428,0.00698974,-0.00272768,0.25197178
118,0.00994380,0.00129193,8.49488831,0.09365925,0.06332013,1.35803390,0.00697123,-0.00271784,0.25152364
119,0.00991502,0.00129252,8.46564484,0.09376518,0.06309217,1.35826886,0.00695198,-0.00270650,0.25107074
120,0.00988621,0.00129321,8.43625927,0.09386947,0.06286251,1.35850012,0.00693376,-0.00269542,0.25061357
121,0.00985735,0.00129400,8.40674782,0.09397256,0.06263141,1.35872865,0.00691787,-0.00268613,0.25015262
122,0.00982846,0.00129489,8.37710094,0.09407476,0.06239915,1.35895503,0.00690490,-0.00267956,0.24968839
123,0.00979954,0.00129586,8.34734058,0.09417643,0.06216599,1.35918021,0.00689461,-0.00267587,0.24922138
124,0.00977063,0.00129692,8.31750298,0.09427788,0.06193219,1.35940492,0.00688607,-0.00267444,0.24875212
125,0.00974176,0.00129806,8.28762627,0.09437941,0.06169796,1.35962963,0.00687797,-0.00267414,0.24828109
126,0.00971294,0.00129927,8.25772572,0.09448129,0.06146353,1.35985506,0.00686899,-0.00267365,0.24780880
127,0.00968418,0.00130054,8.22782230,0.09458375,0.06122910,1.36008155,0.00685814,-0.00267179,0.24733566
128,0.00965546,0.00130187,8.19790077,0.09468700,0.06099483,1.36030984,0.00684500,-0.00266785,0.24686202
129,0.00962678,0.00130325,8.16797256,0.09479126,0.06076087,1.36054027,0.00682979,-0.00266172,0.24638818
130,0.00959816,0.00130467,8.13806534,0.09489672,0.06052735,1.36077321,0.00681325,-0.00265388,0.24591438
131,0.00956961,0.00130612,8.10818577,0.09500352,0.06029437,1.36100912,0.00679642,-0.00264520,0.24544080
132,0.00954113,0.00130759,8.07836056,0.09511179,0.06006203,1.36124802,0.00678030,-0.00263672,0.24496756
133,0.00951271,0.00130908,8.04858208,0.09522170,0.05983041,1.36149061,0.00676563,-0.00262931,0.24449484
134,0.00948435,0.00131056,8.01885319,0.09533332,0.05959959,1.36173677,0.00675271,-0.00262350,0.24402277
135,0.00945603,0.00131203,7.98918200,0.09544676,0.05936964,1.36198688,0.00674133,-0.00261934,0.24355151
136,0.00942776,0.00131349,7.95957232,0.09556209,0.05914063,1.36224103,0.00673090,-0.00261642,0.24308121
137,0.00939955,0.00131492,7.93004370,0.09567938,0.05891259,1.36249936,0.00672061,-0.00261407,0.24261202
138,0.00937138,0.00131631,7.90058947,0.09579869,0.05868560,1.36276209,0.00670973,-0.00261148,0.24214408
139,0.00934327,0.00131765,7.87123394,0.09592004,0.05845967,1.36302924,0.00669772,-0.00260803,0.24167748
140,0.00931516,0.00131895,7.84193230,0.09604347,0.05823483,1.36330080,0.00668446,-0.00260336,0.24121229
141,0.00928710,0.00132019,7.81272554,0.09616899,0.05801110,1.36357677,0.00667015,-0.00259750,0.24074854
142,0.00925907,0.00132137,7.78360987,0.09629659,0.05778847,1.36385727,0.00665529,-0.00259080,0.24028622
143,0.00923105,0.00132249,7.75456858,0.09642629,0.05756694,1.36414218,0.00664052,-0.00258381,0.23982528
144,0.00920306,0.00132354,7.72562075,0.09655809,0.05734650,1.36443174,0.00662637,-0.00257712,0.23936571
145,0.00917509,0.00132452,7.69675589,0.09669193,0.05712712,1.36472547,0.00661319,-0.00257120,0.23890746
146,0.00914714,0.00132542,7.66797733,0.09682781,0.05690880,1.36502349,0.00660102,-0.00256625,0.23845050
147,0.00911919,0.00132625,7.63927555,0.09696571,0.05669152,1.36532593,0.00658963,-0.00256219,0.23799480
148,0.00909125,0.00132700,7.61066723,0.09710557,0.05647526,1.36563253,0.00657860,-0.00255869,0.23754038
149,0.00906333,0.00132768,7.58213902,0.09724736,0.05626000,1.36594307,0.00656744,-0.00255532,0.23708719
150,0.00903540,0.00132828,7.55368328,0.09739102,0.05604571,1.36625767,0.00655576,-0.00255164,0.23663521
151,0.00900748,0.00132880,7.52531195,0.09753652,0.05583237,1.36657608,0.00654338,-0.00254733,0.23618440
152,0.00897956,0.00132924,7.49701452,0.09768378,0.05561996,1.36689818,0.00653032,-0.00254230,0.23573470
153,0.00895165,0.00132962,7.46878862,0.09783276,0.05540842,1.36722386,0.00651682,-0.00253668,0.23528603
154,0.00892374,0.00132992,7.44063520,0.09798340,0.05519771,1.36755300,0.00650323,-0.00253074,0.23483828
155,0.00889582,0.00133015,7.41254568,0.09813563,0.05498781,1.36788547,0.00648989,-0.00252485,0.23439138
156,0.00886793,0.00133032,7.38453484,0.09828938,0.05477867,1.36822104,0.00647707,-0.00251931,0.23394522
157,0.00884002,0.00133043,7.35657883,0.09844460,0.05457024,1.36855972,0.00646484,-0.00251430,0.23349974
158,0.00881212,0.00133048,7.32867289,0.09860123,0.05436251,1.36890113,0.00645312,-0.00250984,0.23305486
159,0.00878422,0.00133047,7.30083466,0.09875920,0.05415543,1.36924529,0.00644167,-0.00250578,0.23261052
160,0.00875633,0.00133041,7.27305222,0.09891845,0.05394896,1.36959219,0.00643022,-0.00250187,0.23216666
161,0.00872844,0.00133030,7.24531984,0.09907890,0.05374309,1.36994147,0.00641850,-0.00249784,0.23172322
162,0.00870055,0.00133014,7.21763420,0.09924050,0.05353777,1.37029302,0.00640637,-0.00249349,0.23128015
163,0.00867269,0.00132994,7.19001007,0.09940320,0.05333296,1.37064672,0.00639383,-0.00248871,0.23083736
164,0.00864482,0.00132970,7.16242409,0.09956693,0.05312865,1.37100255,0.00638098,-0.00248356,0.23039480
165,0.00861694,0.00132942,7.13486099,0.09973162,0.05292478,1.37136018,0.00636804,-0.00247818,0.22995237
166,0.00858910,0.00132911,7.10736179,0.09989723,0.05272133,1.37171972,0.00635521,-0.00247279,0.22950998
167,0.00856126,0.00132878,7.07989550,0.10006368,0.05251827,1.37208080,0.00634265,-0.00246756,0.22906758
168,0.00853343,0.00132842,7.05246353,0.10023093,0.05231557,1.37244344,0.00633043,-0.00246264,0.22862510
169,0.00850561,0.00132803,7.02506733,0.10039893,0.05211322,1.37280738,0.00631850,-0.00245803,0.22818249
170,0.00847781,0.00132763,6.99770021,0.10056762,0.05191116,1.37317276,0.00630672,-0.00245367,0.22773969
171,0.00845003,0.00132720,6.97037601,0.10073696,0.05170940,1.37353933,0.00629493,-0.00244940,0.22729667
172,0.00842224,0.00132677,6.94306183,0.10090689,0.05150791,1.37390697,0.00628298,-0.00244506,0.22685337
173,0.00839450,0.00132632,6.91579390,0.10107739,0.05130666,1.37427545,0.00627077,-0.00244054,0.22640978
174,0.00836676,0.00132586,6.88854551,0.10124841,0.05110566,1.37464511,0.00625830,-0.00243576,0.22596584
175,0.00833904,0.00132539,6.86131954,0.10141990,0.05090487,1.37501538,0.00624565,-0.00243076,0.22552152
176,0.00831134,0.00132492,6.83412313,0.10159183,0.05070428,1.37538636,0.00623293,-0.00242562,0.22507676
177,0.00828366,0.00132444,6.80694818,0.10176416,0.05050388,1.37575805,0.00622027,-0.00242046,0.22463153
178,0.00825600,0.00132396,6.77980089,0.10193686,0.05030364,1.37613046,0.00620777,-0.00241541,0.22418579
179,0.00822836,0.00132349,6.75266266,0.10210990,0.05010357,1.37650323,0.00619544,-0.00241053,0.22373953
180,0.00820076,0.00132301,6.72556114,0.10228326,0.04990365,1.37687647,0.00618327,-0.00240583,0.22329271
181,0.00817316,0.00132253,6.69847345,0.10245692,0.04970388,1.37725019,0.00617116,-0.00240126,0.22284532
182,0.00814560,0.00132206,6.67140865,0.10263084,0.04950425,1.37762427,0.00615902,-0.00239672,0.22239733
183,0.00811806,0.00132159,6.64436579,0.10280500,0.04930475,1.37799859,0.00614675,-0.00239214,0.22194876
184,0.00809054,0.00132112,6.61733723,0.10297938,0.04910539,1.37837327,0.00613432,-0.00238743,0.22149958
185,0.00806306,0.00132066,6.59034061,0.10315398,0.04890616,1.37874818,0.00612173,-0.00238256,0.22104979
