iter,total,corr,reproj,scale_reg,tz_reg,scale,tz
62,0.03664996,0.03609558,0.48674875,0.06760725,0.00002709,1.29694819,0.00520519
63,0.03578816,0.03529789,0.42133385,0.06891479,0.00002356,1.30019760,0.00485396
64,0.03499367,0.03455452,0.36893001,0.07019573,0.00002072,1.30335903,0.00455236
65,0.03426262,0.03386310,0.32805070,0.07144897,0.00001851,1.30643153,0.00430229
66,0.03359145,0.03322187,0.29687822,0.07267348,0.00001682,1.30941463,0.00410166
67,0.03297688,0.03262954,0.27345589,0.07386822,0.00001556,1.31230760,0.00394488
68,0.03241600,0.03208510,0.25585014,0.07503221,0.00001462,1.31510973,0.00382369
69,0.03190581,0.03158739,0.24223854,0.07616457,0.00001390,1.31782055,0.00372798
70,0.03144344,0.03113525,0.23090866,0.07726443,0.00001330,1.32043970,0.00364688
71,0.03102577,0.03072703,0.22040367,0.07833108,0.00001274,1.32296693,0.00356966
72,0.03064976,0.03036086,0.20952532,0.07936382,0.00001216,1.32540202,0.00348666
73,0.03031222,0.03003444,0.19740412,0.08036213,0.00001149,1.32774508,0.00339002
74,0.03001003,0.02974517,0.18352768,0.08132561,0.00001072,1.32999671,0.00327414
75,0.02974032,0.02949020,0.16785802,0.08225391,0.00000983,1.33215702,0.00313604
76,0.02950034,0.02926653,0.15065418,0.08314686,0.00000885,1.33422685,0.00297537
77,0.02928757,0.02907106,0.13250554,0.08400442,0.00000781,1.33620727,0.00279423
78,0.02909983,0.02890086,0.11413503,0.08482663,0.00000674,1.33809924,0.00259676
79,0.02893493,0.02875297,0.09634147,0.08561365,0.00000571,1.33990419,0.00238871
80,0.02879093,0.02862474,0.07981542,0.08636573,0.00000474,1.34162354,0.00217672
81,0.02866590,0.02851373,0.06508084,0.08708322,0.00000387,1.34325898,0.00196775
82,0.02855802,0.02841780,0.05245385,0.08776656,0.00000313,1.34481204,0.00176842
83,0.02846549,0.02833505,0.04202053,0.08841622,0.00000251,1.34628463,0.00158446
84,0.02838657,0.02826384,0.03369983,0.08903272,0.00000202,1.34767854,0.00142031
85,0.02831970,0.02820281,0.02727021,0.08961665,0.00000164,1.34899580,0.00127879
86,0.02826339,0.02815078,0.02243960,0.09016860,0.00000135,1.35023808,0.00116099
87,0.02821637,0.02810678,0.01889904,0.09068923,0.00000114,1.35140741,0.00106633
88,0.02817747,0.02806993,0.01635232,0.09117922,0.00000099,1.35250568,0.00099270
89,0.02814563,0.02803945,0.01454378,0.09163926,0.00000088,1.35353518,0.00093682
90,0.02812002,0.02801471,0.01324155,0.09207009,0.00000080,1.35449743,0.00089455
91,0.02809974,0.02799500,0.01226274,0.09247245,0.00000074,1.35539484,0.00086138
92,0.02808401,0.02797972,0.01144791,0.09284715,0.00000069,1.35622931,0.00083281
93,0.02807216,0.02796829,0.01067901,0.09319501,0.00000065,1.35700297,0.00080480
94,0.02806348,0.02796010,0.00986763,0.09351689,0.00000060,1.35771799,0.00077402
95,0.02805744,0.02795466,0.00896588,0.09381373,0.00000054,1.35837650,0.00073814
96,0.02805349,0.02795145,0.00796320,0.09408642,0.00000048,1.35898089,0.00069591
97,0.02805121,0.02794999,0.00688102,0.09433597,0.00000042,1.35953343,0.00064718
98,0.02805024,0.02794991,0.00576953,0.09456333,0.00000035,1.36003637,0.00059282
99,0.02805028,0.02795083,0.00468796,0.09476952,0.00000029,1.36049223,0.00053454
100,0.02805109,0.02795244,0.00369335,0.09495556,0.00000023,1.36090314,0.00047463
101,0.02805240,0.02795445,0.00283180,0.09512247,0.00000017,1.36127174,0.00041567
102,0.02805412,0.02795673,0.00212605,0.09527129,0.00000013,1.36159992,0.00036028
103,0.02805605,0.02795907,0.00158170,0.09540301,0.00000010,1.36189044,0.00031082
104,0.02805804,0.02796133,0.00118602,0.09551862,0.00000007,1.36214530,0.00026918
105,0.02805998,0.02796345,0.00091623,0.09561908,0.00000006,1.36236656,0.00023662
106,0.02806184,0.02796539,0.00074654,0.09570532,0.00000005,1.36255658,0.00021368
107,0.02806352,0.02796708,0.00065529,0.09577826,0.00000004,1.36271715,0.00020018
108,0.02806495,0.02796848,0.00062343,0.09583876,0.00000004,1.36285043,0.00019525
109,0.02806615,0.02796962,0.00063784,0.09588767,0.00000004,1.36295807,0.00019752
110,0.02806715,0.02797053,0.00068814,0.09592579,0.00000004,1.36304188,0.00020520
111,0.02806786,0.02797114,0.00076515,0.09595390,0.00000005,1.36310375,0.00021635
112,0.02806839,0.02797156,0.00085725,0.09597277,0.00000005,1.36314523,0.00022900
113,0.02806868,0.02797174,0.00095255,0.09598311,0.00000006,1.36316800,0.00024142
114,0.02806875,0.02797172,0.00103910,0.09598564,0.00000006,1.36317360,0.00025216
115,0.02806862,0.02797154,0.00110704,0.09598106,0.00000007,1.36316347,0.00026026
116,0.02806830,0.02797118,0.00114982,0.09597002,0.00000007,1.36313927,0.00026522
