iter,total,cd3d,cd3d_raw,cd2d,scale_reg,t_reg,scale,tx,ty,tz
0,39.93658447,0.03993612,5.00069523,4.67148781,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000
1,39.93453217,0.03993441,4.93511105,1.22299314,0.00002500,0.00007500,1.00501263,-0.00500000,-0.00500000,0.00500000
2,39.93266678,0.03993264,4.86963272,0.28314474,0.00010008,0.00028357,1.01005423,-0.00922191,-0.00992202,0.01000390
3,39.93082428,0.03993079,4.80395746,0.37830913,0.00022544,0.00058609,1.01512814,-0.01193502,-0.01477251,0.01501381
4,39.92890930,0.03992885,4.73795414,0.59457725,0.00040141,0.00095123,1.02023733,-0.01293293,-0.01956131,0.02003306
5,39.92687607,0.03992682,4.67167616,0.58011311,0.00062842,0.00137678,1.02538526,-0.01255531,-0.02430863,0.02506456
6,39.92473984,0.03992470,4.60521889,0.40947905,0.00090701,0.00187750,1.03057468,-0.01126618,-0.02905068,0.03011030
7,39.92250443,0.03992248,4.53865719,0.22464773,0.00123783,0.00246770,1.03580904,-0.00939199,-0.03379825,0.03517336
8,39.92016602,0.03992015,4.47203016,0.12078352,0.00162166,0.00315978,1.04109168,-0.00718266,-0.03856986,0.04025617
9,39.91773987,0.03991772,4.40537691,0.11886208,0.00205937,0.00396126,1.04642570,-0.00481145,-0.04336327,0.04536225
10,39.91521454,0.03991518,4.33871365,0.28143680,0.00255198,0.00487723,1.05181491,-0.00243509,-0.04818282,0.05049468
11,39.91259766,0.03991252,4.27207947,0.66561699,0.00310061,0.00590771,1.05726266,-0.00019359,-0.05300797,0.05565817
12,39.90988159,0.03990974,4.20551348,1.32584321,0.00370653,0.00704945,1.06277275,0.00175681,-0.05781671,0.06085711
13,39.90705490,0.03990682,4.13909626,2.19668007,0.00437112,0.00829301,1.06834900,0.00319942,-0.06256177,0.06609686
14,39.90410614,0.03990378,4.07291174,3.13727570,0.00509589,0.00962465,1.07399511,0.00396880,-0.06718280,0.07138186
15,39.90101242,0.03990059,4.00699949,4.01206207,0.00588247,0.01103076,1.07971525,0.00405035,-0.07161810,0.07671510
16,39.89776611,0.03989727,3.94142938,4.78357172,0.00673262,0.01249370,1.08551288,0.00351541,-0.07576947,0.08209952
17,39.89435959,0.03989379,3.87619615,5.43098831,0.00764819,0.01400191,1.09139204,0.00253959,-0.07957973,0.08753584
18,39.89077759,0.03989016,3.81131029,5.97272635,0.00863113,0.01554104,1.09735620,0.00129409,-0.08298028,0.09302492
19,39.88701248,0.03988635,3.74673581,6.38514090,0.00968350,0.01709721,1.10340929,0.00006792,-0.08591733,0.09856682
20,39.88303757,0.03988235,3.68239737,6.56474161,0.01080743,0.01866010,1.10955477,-0.00086719,-0.08837272,0.10416145
21,39.87882614,0.03987815,3.61815977,6.45874214,0.01200514,0.02023448,1.11579585,-0.00133437,-0.09041544,0.10980778
22,39.87435532,0.03987372,3.55387259,6.07114649,0.01327892,0.02183232,1.12213624,-0.00122139,-0.09213810,0.11550498
23,39.86961365,0.03986902,3.48937178,5.54259157,0.01463113,0.02348149,1.12857878,-0.00056843,-0.09369709,0.12125190
24,39.86457443,0.03986403,3.42450833,5.03058290,0.01606426,0.02521200,1.13512731,0.00056778,-0.09523892,0.12704812
25,39.85921860,0.03985871,3.35915565,4.65574265,0.01758092,0.02705653,1.14178526,0.00206023,-0.09690946,0.13289411
26,39.85351562,0.03985301,3.29320765,4.52204275,0.01918386,0.02904641,1.14855635,0.00379039,-0.09883897,0.13879085
27,39.84741974,0.03984690,3.22662401,4.65547609,0.02087604,0.03120064,1.15544486,0.00566380,-0.10108716,0.14474098
28,39.84090805,0.03984035,3.15939593,5.04894304,0.02266052,0.03353366,1.16245496,0.00758003,-0.10368861,0.15074772
29,39.83392334,0.03983330,3.09156466,5.69860125,0.02454058,0.03604989,1.16959119,0.00944346,-0.10662866,0.15681529
30,39.82642365,0.03982570,3.02314878,6.61971569,0.02651963,0.03875524,1.17685843,0.01120998,-0.10989878,0.16294734
31,39.81835175,0.03981750,2.95423245,7.78127623,0.02860123,0.04164438,1.18426108,0.01278247,-0.11344466,0.16914873
32,39.80966187,0.03980867,2.88487697,9.16017246,0.03078908,0.04471258,1.19180405,0.01409651,-0.11721949,0.17542365
33,39.80028152,0.03979912,2.81514740,10.73873806,0.03308701,0.04795277,1.19949222,0.01515532,-0.12116339,0.18177603
34,39.79012680,0.03978879,2.74509716,12.46920300,0.03549892,0.05135988,1.20733035,0.01591418,-0.12523550,0.18820918
35,39.77913284,0.03977761,2.67478251,14.32952595,0.03802885,0.05492752,1.21532297,0.01640660,-0.12938347,0.19472612
36,39.76719666,0.03976547,2.60424018,16.31458092,0.04068090,0.05865221,1.22347486,0.01673665,-0.13356131,0.20132928
37,39.75421143,0.03975227,2.53349471,18.41241455,0.04345920,0.06253495,1.23179030,0.01696733,-0.13774808,0.20802049
38,39.74005890,0.03973789,2.46256375,20.60135460,0.04636797,0.06657771,1.24027395,0.01725110,-0.14191708,0.21480143
39,39.72458649,0.03972217,2.39143872,22.94299698,0.04941144,0.07079432,1.24892950,0.01767888,-0.14609188,0.22167306
40,39.70763397,0.03970496,2.32012343,25.43173409,0.05259391,0.07519688,1.25776160,0.01829192,-0.15029179,0.22863653
41,39.68900299,0.03968605,2.24861431,28.19289017,0.05591963,0.07980463,1.26677382,0.01914419,-0.15455435,0.23569277
42,39.66847610,0.03966520,2.17692757,31.27252197,0.05939294,0.08463447,1.27596998,0.02024670,-0.15890852,0.24284279
43,39.64580154,0.03964216,2.10506177,34.84308243,0.06301814,0.08971355,1.28535402,0.02157686,-0.16341461,0.25008729
44,39.62067413,0.03961661,2.03303933,39.04162979,0.06679950,0.09506602,1.29492927,0.02315095,-0.16811118,0.25742704
45,39.59274673,0.03958816,1.96087825,44.09889984,0.07074127,0.10072173,1.30469894,0.02495778,-0.17305103,0.26486257
46,39.56161499,0.03955641,1.88863015,50.19358444,0.07484765,0.10669968,1.31466651,0.02689276,-0.17826293,0.27239454
