iter,total,cd3d,cd3d_raw,cd2d,scale_reg,t_reg,scale,tx,ty,tz
0,39.94552231,0.03994551,5.41525650,0.11432341,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000
1,39.94417953,0.03994413,5.34793377,0.44573736,0.00002500,0.00007500,1.00501263,-0.00499992,-0.00500000,0.00500000
2,39.94274902,0.03994274,5.28237104,0.12128119,0.00010008,0.00020225,1.01005411,-0.00144631,-0.01000347,0.01000446
3,39.94129944,0.03994129,5.21675014,0.08729207,0.00022543,0.00045128,1.01512754,0.00077816,-0.01500858,0.01501376
4,39.93980026,0.03993979,5.15103388,0.09964811,0.00040134,0.00080519,1.02023566,0.00174483,-0.02002373,0.02002999
5,39.93822861,0.03993822,5.08515549,0.12763916,0.00062823,0.00125678,1.02538133,0.00123550,-0.02504905,0.02505583
6,39.93660736,0.03993659,5.01918840,0.20809340,0.00090660,0.00181072,1.03056777,-0.00025076,-0.03008299,0.03009444
7,39.93494797,0.03993489,4.95320940,0.56126040,0.00123707,0.00247361,1.03579783,-0.00228436,-0.03511233,0.03514988
8,39.93326950,0.03993313,4.88747501,1.37016153,0.00162040,0.00323720,1.04107535,-0.00381598,-0.04005272,0.04022959
9,39.93156815,0.03993132,4.82243395,2.43066216,0.00205744,0.00406520,1.04640341,-0.00389151,-0.04465603,0.04534199
10,39.92981339,0.03992946,4.75862026,3.40135169,0.00254920,0.00490509,1.05178595,-0.00286005,-0.04844905,0.05049360
11,39.92797852,0.03992758,4.69628286,3.87995839,0.00309677,0.00571377,1.05722606,-0.00180606,-0.05108332,0.05568665
12,39.92602921,0.03992566,4.63521004,3.56385946,0.00370128,0.00647580,1.06272697,-0.00179468,-0.05254778,0.06092051
13,39.92398453,0.03992369,4.57479525,2.79674506,0.00436389,0.00722869,1.06829047,-0.00279162,-0.05329049,0.06618930
14,39.92186737,0.03992165,4.51465082,2.04270625,0.00508583,0.00800862,1.07391942,-0.00421285,-0.05366859,0.07148816
15,39.91968536,0.03991952,4.45433712,1.52375245,0.00586840,0.00885530,1.07961607,-0.00543791,-0.05409027,0.07681127
16,39.91741943,0.03991728,4.39354610,1.19321823,0.00671304,0.00979257,1.08538330,-0.00626313,-0.05480571,0.08215641
17,39.91503906,0.03991492,4.33205891,1.00283909,0.00762129,0.01083830,1.09122407,-0.00661266,-0.05598470,0.08752308
18,39.91254044,0.03991243,4.26980448,0.90147156,0.00859488,0.01200103,1.09714186,-0.00651699,-0.05766810,0.09291364
19,39.90990067,0.03990979,4.20674801,0.89963210,0.00963562,0.01328918,1.10314059,-0.00616170,-0.05985148,0.09833113
20,39.90712357,0.03990699,4.14290428,1.03015041,0.01074552,0.01470842,1.10922384,-0.00587685,-0.06247896,0.10377987
21,39.90419006,0.03990403,4.07832575,1.29482567,0.01192667,0.01626092,1.11539578,-0.00578115,-0.06548827,0.10926475
22,39.90109634,0.03990090,4.01311636,1.71189225,0.01318136,0.01794207,1.12166047,-0.00602447,-0.06876355,0.11479264
23,39.89783859,0.03989758,3.94737053,2.30362296,0.01451200,0.01974779,1.12802219,-0.00658939,-0.07221925,0.12036924
24,39.89440918,0.03989407,3.88122916,3.05542231,0.01592112,0.02166676,1.13448513,-0.00742831,-0.07573164,0.12600119
25,39.89078903,0.03989036,3.81485677,3.89747286,0.01741139,0.02368121,1.14105380,-0.00828262,-0.07917873,0.13169411
26,39.88696671,0.03988645,3.74840760,4.71353149,0.01898559,0.02576915,1.14773238,-0.00899375,-0.08243182,0.13745274
27,39.88290405,0.03988232,3.68198180,5.33145380,0.02064657,0.02791198,1.15452516,-0.00941076,-0.08540650,0.14327997
28,39.87859726,0.03987798,3.61559749,5.69145870,0.02239727,0.03010201,1.16143596,-0.00962572,-0.08806533,0.14917725
29,39.87401581,0.03987339,3.54924297,5.74308205,0.02424069,0.03233626,1.16846883,-0.00961439,-0.09040882,0.15514530
30,39.86914825,0.03986853,3.48277116,5.59856844,0.02617989,0.03463531,1.17562735,-0.00943610,-0.09255449,0.16118293
31,39.86395645,0.03986335,3.41596317,5.42634344,0.02821799,0.03703457,1.18291545,-0.00951010,-0.09465013,0.16728863
32,39.85842133,0.03985782,3.34863949,5.34197044,0.03035826,0.03956781,1.19033670,-0.00998353,-0.09684629,0.17346162
33,39.85251236,0.03985189,3.28066993,5.44401789,0.03260409,0.04226479,1.19789517,-0.01075812,-0.09927878,0.17970189
34,39.84617615,0.03984552,3.21200848,5.78278971,0.03495906,0.04514355,1.20559525,-0.01173622,-0.10200814,0.18601115
35,39.83937836,0.03983865,3.14268303,6.36728239,0.03742689,0.04820927,1.21344125,-0.01259297,-0.10505232,0.19239204
36,39.83205795,0.03983125,3.07273865,7.18550062,0.04001148,0.05146227,1.22143781,-0.01313077,-0.10839488,0.19884770
37,39.82418823,0.03982327,3.00223064,8.24032307,0.04271683,0.05490276,1.22958970,-0.01332908,-0.11199795,0.20538150
38,39.81569672,0.03981464,2.93123698,9.51683426,0.04554712,0.05852570,1.23790169,-0.01325095,-0.11578992,0.21199720
39,39.80653000,0.03980532,2.85980868,11.03566837,0.04850660,0.06233300,1.24637854,-0.01310919,-0.11971800,0.21869786
40,39.79660416,0.03979521,2.78801751,12.74492168,0.05159961,0.06632015,1.25502503,-0.01306560,-0.12371439,0.22548656
41,39.78583527,0.03978426,2.71592903,14.58745193,0.05483058,0.07048286,1.26384580,-0.01335684,-0.12771267,0.23236595
42,39.77413940,0.03977235,2.64358211,16.51183701,0.05820396,0.07482170,1.27284551,-0.01401633,-0.13169144,0.23933785
43,39.76139069,0.03975940,2.57103610,18.46912956,0.06172423,0.07933154,1.28202856,-0.01485712,-0.13563152,0.24640393
44,39.74747467,0.03974529,2.49832106,20.40926933,0.06539590,0.08401161,1.29139912,-0.01551642,-0.13955458,0.25356531
45,39.73224640,0.03972986,2.42543912,22.35304642,0.06922348,0.08886987,1.30096138,-0.01574864,-0.14350373,0.26082280
46,39.71553802,0.03971292,2.35231972,24.49884033,0.07321145,0.09394616,1.31071937,-0.01582770,-0.14756995,0.26817670
47,39.69715881,0.03969428,2.27891636,27.08841133,0.07736435,0.09927915,1.32067704,-0.01593650,-0.15183780,0.27562740
