final_iter,final_total_loss,total_scaled,orient_gvhmr_weight,orient_gvhmr_raw,orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,human_scene_depth_weight,human_scene_depth_raw,human_scene_depth_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points
2000,0.9572060108184814,0.9572060108184814,100.0,8.494597568642348e-05,0.008494597568642348,250.0,0.000760015391279012,0.190003847819753,1.0,0.0003173151344526559,0.0003173151344526559,60.0,0.0030817599035799503,0.18490559421479702,0.0,0.0,0.0,800.0,0.0006433697999455035,0.5146958399564028,0.001,58.788822174072266,0.05878882217407227,700000,700000,179
