best_iter,best_total_loss,total_scaled,frame_loss_semantics,tracking_weight,tracking_raw,tracking_scaled,object_cd2d_weight,object_cd2d_raw,object_cd2d_scaled,object_part_cd2d_weight,object_part_cd2d_raw,object_part_cd2d_scaled,object_smooth_trans_weight,object_smooth_trans_raw,object_smooth_trans_scaled,object_smooth_rot_weight,object_smooth_rot_raw,object_smooth_rot_scaled,human_pose_weight,human_pose_raw,human_pose_scaled,human_pose_smooth_weight,human_pose_smooth_raw,human_pose_smooth_scaled,object_scale_weight,object_scale_raw,object_scale_scaled,object_intersect_weight,object_intersect_raw,object_intersect_scaled,intersect_weight,intersect_raw,intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,contact_drift_weight,contact_drift_raw,contact_drift_scaled
9996,2.644808053970337,2.644808053970337,diagnostic_local,20.0,0.03811873868107796,0.762374758720398,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.8632388218975393e-06,0.0018632388673722744,1000.0,1.1759735571104102e-05,0.011759735643863678,99.97999999999999,0.0008890146855264902,0.08888369053602219,100.0,4.693480605055811e-06,0.0004693480732385069,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0013338285498321056,0.026676570996642113,1000.0,0.0016530391294509172,1.6530390977859497,10000.0,9.974162821890786e-06,0.099741630256176
