final_iter,final_total_loss,total_scaled,mask_weight,mask_raw,mask_scaled,root_trans_gvhmr_weight,root_trans_gvhmr_raw,root_trans_gvhmr_scaled,root_orient_gvhmr_weight,root_orient_gvhmr_raw,root_orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,scale_prior_weight,scale_prior_raw,scale_prior_scaled,intersect_weight,intersect_raw,intersect_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,floor_nocontact_weight,floor_nocontact_raw,floor_nocontact_scaled,angle_weight,angle_raw,angle_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled
2000,0.6278256773948669,0.6278256773948669,1.0,9.588147804606706e-05,9.588147804606706e-05,0.0,0.02284213714301586,0.0,20.0,5.3188585297903046e-05,0.001063771705958061,10.0,0.011776124127209187,0.11776124127209187,25.0,0.0003861669101752341,0.009654172754380852,15.0,0.008819686248898506,0.1322952937334776,0.0,0.23589810729026794,0.0,500.0,0.0003930139937438071,0.19650699687190354,200.0,0.0005740054766647518,0.11480109533295035,1.0,0.05564718693494797,0.05564718693494797,0.0,0.0,0.0
