iter,total,cd3d,cd3d_raw,cd2d,scale_reg,t_reg,scale,tx,ty,tz
0,38.14854813,0.03504973,0.53217930,30988.14648438,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,2.15385652
1,37.85872269,0.03483183,0.51921779,30268.98632812,0.00002500,0.00007500,1.00501263,0.00500000,-0.00500000,2.14885640
2,37.55934525,0.03460336,0.50643951,29559.82226562,0.00010007,0.00030022,1.01005387,0.01000127,-0.01000373,2.14385056
3,37.24974060,0.03436374,0.49383813,28860.00585938,0.00022539,0.00067622,1.01512623,0.01500460,-0.01501375,2.13883448
4,36.92918396,0.03411224,0.48140460,28169.43164062,0.00040123,0.00120387,1.02023280,0.02001118,-0.02003264,2.13380361
5,36.59703445,0.03384824,0.46913573,27487.92382812,0.00062796,0.00188438,1.02537584,0.02502196,-0.02506303,2.12875414
6,36.25255203,0.03357102,0.45702648,26815.27929688,0.00090603,0.00271926,1.03055799,0.03003781,-0.03010756,2.12368155
7,35.89510727,0.03327996,0.44507721,26151.46289062,0.00123598,0.00371035,1.03578174,0.03505934,-0.03516887,2.11858130
8,35.52407455,0.03297445,0.43328997,25496.18945312,0.00161841,0.00485970,1.04104972,0.04008636,-0.04024961,2.11344910
9,35.13878632,0.03265383,0.42166406,24849.41796875,0.00205402,0.00616963,1.04636395,0.04511835,-0.04535240,2.10828090
10,34.73848343,0.03231738,0.41019794,24210.89062500,0.00254354,0.00764264,1.05172694,0.05015430,-0.05047981,2.10307288
11,34.32163239,0.03196366,0.39886799,23579.58789062,0.00308777,0.00928148,1.05714059,0.05519368,-0.05563437,2.09782124
12,33.88616562,0.03159082,0.38764456,22953.30664062,0.00368762,0.01109000,1.06260753,0.06024330,-0.06081852,2.09252262
13,33.43054581,0.03119738,0.37651584,22331.47851562,0.00434411,0.01307309,1.06813037,0.06531411,-0.06603463,2.08717394
14,32.95370102,0.03078230,0.36548465,21713.84765625,0.00505828,0.01523569,1.07371175,0.07041269,-0.07128507,2.08177209
15,32.45404053,0.03034400,0.35454211,21100.15429688,0.00583120,0.01758308,1.07935357,0.07554457,-0.07657211,2.07631421
16,31.93030548,0.02988127,0.34368968,20490.11718750,0.00666402,0.02012152,1.08505797,0.08071868,-0.08189795,2.07079792
17,31.38131332,0.02939289,0.33292967,19883.93359375,0.00755784,0.02285683,1.09082675,0.08593800,-0.08726470,2.06522036
18,30.80540848,0.02887722,0.32225591,19281.56640625,0.00851385,0.02579562,1.09666145,0.09120847,-0.09267432,2.05957985
19,30.20330811,0.02833487,0.31170645,18684.00585938,0.00953322,0.02894359,1.10256386,0.09652922,-0.09812868,2.05387425
20,29.57595253,0.02776658,0.30131263,18093.26367188,0.01061696,0.03230524,1.10853422,0.10189280,-0.10362943,2.04810190
21,28.92311287,0.02717204,0.29107994,17510.27148438,0.01176584,0.03588394,1.11457193,0.10728759,-0.10917801,2.04226136
22,28.24431038,0.02655075,0.28100851,16935.03320312,0.01298053,0.03968339,1.12067604,0.11270514,-0.11477549,2.03635120
23,27.53989410,0.02590307,0.27110866,16367.64062500,0.01426140,0.04370712,1.12684441,0.11813776,-0.12042266,2.03036976
