iter,total,cd3d,cd3d_raw,cd2d,scale_reg,t_reg,scale,tx,ty,tz
0,0.24340576,0.00021694,0.01476907,264.63473511,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.91040707
1,0.20677246,0.00018063,0.01347030,261.42669678,0.00002500,0.00007500,1.00501263,0.00500000,0.00500000,0.91540706
2,0.18351425,0.00015761,0.01257915,259.02435303,0.00009764,0.00029090,1.00993013,0.00980154,0.00995119,0.92019522
3,0.17185637,0.00014613,0.01211065,257.23483276,0.00021070,0.00062057,1.01462114,0.01417834,0.01489509,0.92446685
4,0.16917872,0.00014363,0.01200605,255.49710083,0.00035073,0.00101503,1.01890421,0.01788314,0.01984655,0.92776620
5,0.17168443,0.00014632,0.01211862,253.58712769,0.00049777,0.00141484,1.02256155,0.02074445,0.02479842,0.92963076
6,0.17524916,0.00015009,0.01227433,251.52990723,0.00062866,0.00177322,1.02538991,0.02248458,0.02977130,0.92993492
7,0.17696819,0.00015203,0.01235337,249.39643860,0.00072541,0.00208370,1.02729952,0.02307643,0.03475265,0.92893898
8,0.17589030,0.00015116,0.01231794,247.28929138,0.00078087,0.00236969,1.02833807,0.02274296,0.03971502,0.92699510
9,0.17253506,0.00014798,0.01218746,245.46841431,0.00079780,0.00265324,1.02864814,0.02172259,0.04456344,0.92438799
10,0.16810548,0.00014371,0.01200960,243.89532471,0.00078458,0.00294746,1.02840626,0.02022171,0.04918606,0.92132837
11,0.16372044,0.00013945,0.01182972,242.62124634,0.00075160,0.00325433,1.02779460,0.01842429,0.05345635,0.91797632
12,0.16021048,0.00013604,0.01168369,241.61866760,0.00070863,0.00356640,1.02697754,0.01649752,0.05725208,0.91446018
13,0.15795484,0.00013387,0.01158953,240.82658386,0.00066428,0.00386524,1.02610862,0.01455120,0.06044227,0.91089231
14,0.15693745,0.00013293,0.01154889,239.99037170,0.00062560,0.00412616,1.02532732,0.01275293,0.06288342,0.90737355
15,0.15678027,0.00013288,0.01154644,238.97868347,0.00059786,0.00431843,1.02475262,0.01123711,0.06442828,0.90399224
16,0.15688594,0.00013312,0.01155698,237.61546326,0.00058474,0.00443084,1.02447617,0.01015523,0.06508330,0.90082198
17,0.15676436,0.00013317,0.01155913,235.90644836,0.00058828,0.00445979,1.02455103,0.00952404,0.06490716,0.89791131
18,0.15607128,0.00013268,0.01153766,233.90266418,0.00060968,0.00441195,1.02499914,0.00931978,0.06400360,0.89528644
19,0.15467359,0.00013151,0.01148649,231.62963867,0.00064933,0.00429987,1.02580929,0.00954083,0.06248161,0.89294577
20,0.15268466,0.00012976,0.01140996,229.14964294,0.00070679,0.00414012,1.02694213,0.01012511,0.06046124,0.89086121
21,0.15039234,0.00012773,0.01131968,226.61561584,0.00078092,0.00395175,1.02833903,0.01100149,0.05806648,0.88898265
22,0.14810032,0.00012568,0.01122850,224.12637329,0.00086982,0.00375322,1.02993202,0.01204773,0.05542315,0.88724786
23,0.14602885,0.00012385,0.01114606,221.74218750,0.00097059,0.00356066,1.03164470,0.01314848,0.05264596,0.88558412
24,0.14428546,0.00012234,0.01107760,219.43032837,0.00107973,0.00338435,1.03340507,0.01422470,0.04980517,0.88392204
25,0.14288680,0.00012116,0.01102416,217.18420410,0.00119289,0.00323245,1.03514159,0.01521142,0.04695869,0.88219452
26,0.14177671,0.00012027,0.01098328,215.02474976,0.00130524,0.00311123,1.03678870,0.01600619,0.04417215,0.88034290
27,0.14078285,0.00011948,0.01094722,212.94837952,0.00141200,0.00302236,1.03829145,0.01654459,0.04146283,0.87832177
28,0.13978444,0.00011869,0.01091064,210.91207886,0.00150889,0.00297288,1.03960872,0.01681827,0.03890020,0.87610257
29,0.13864841,0.00011775,0.01086739,208.91246033,0.00159278,0.00296603,1.04071677,0.01686607,0.03649875,0.87367278
30,0.13730337,0.00011661,0.01081422,206.92166138,0.00166238,0.00300677,1.04161489,0.01674604,0.03429941,0.87103850
31,0.13578109,0.00011528,0.01075237,204.96054077,0.00171782,0.00309177,1.04231751,0.01645724,0.03226413,0.86821747
32,0.13415636,0.00011385,0.01068531,203.00558472,0.00176125,0.00322152,1.04286039,0.01603934,0.03040626,0.86524379
33,0.13249503,0.00011239,0.01061640,200.98667908,0.00179583,0.00339065,1.04328799,0.01548222,0.02868144,0.86215430
34,0.13089013,0.00011099,0.01054989,198.93278503,0.00182578,0.00359275,1.04365528,0.01485786,0.02698723,0.85899025
35,0.12942317,0.00010973,0.01048949,196.89936829,0.00185537,0.00382899,1.04401517,0.01424752,0.02536672,0.85579455
36,0.12807404,0.00010858,0.01043450,194.84837341,0.00188873,0.00409559,1.04441786,0.01368965,0.02381593,0.85260582
37,0.12682426,0.00010754,0.01038400,192.80456543,0.00192982,0.00438808,1.04490900,0.01322793,0.02232863,0.84946012
38,0.12560032,0.00010652,0.01033457,190.74653625,0.00198178,0.00470297,1.04552293,0.01289540,0.02092129,0.84638375
39,0.12435097,0.00010548,0.01028373,188.67541504,0.00204654,0.00503604,1.04627764,0.01271239,0.01957740,0.84339094
40,0.12303905,0.00010437,0.01022974,186.56950378,0.00212544,0.00538479,1.04718173,0.01269463,0.01830697,0.84048933
41,0.12165173,0.00010320,0.01017191,184.42907715,0.00221840,0.00574765,1.04822683,0.01280024,0.01713360,0.83767307
42,0.12020735,0.00010197,0.01011091,182.28970337,0.00232491,0.00612260,1.04939866,0.01301202,0.01601541,0.83492994
43,0.11874660,0.00010072,0.01004876,180.14401245,0.00244330,0.00651007,1.05067170,0.01327528,0.01496609,0.83224148
44,0.11728900,0.00009948,0.00998650,177.97270203,0.00257143,0.00691076,1.05201697,0.01352195,0.01399393,0.82958573
45,0.11586982,0.00009828,0.00992589,175.78637695,0.00270668,0.00732717,1.05340278,0.01373903,0.01309503,0.82693893
46,0.11450592,0.00009713,0.00986769,173.60408020,0.00284568,0.00776336,1.05479336,0.01390006,0.01230906,0.82427555
47,0.11318889,0.00009603,0.00981151,171.43122864,0.00298499,0.00822309,1.05615509,0.01397176,0.01167886,0.82157302
48,0.11190029,0.00009496,0.00975645,169.26045227,0.00312151,0.00870897,1.05746078,0.01393416,0.01120462,0.81881416
49,0.11061870,0.00009390,0.00970137,167.10620117,0.00325268,0.00922401,1.05869007,0.01379109,0.01089633,0.81598735
50,0.10932554,0.00009282,0.00964540,164.94461060,0.00337716,0.00976992,1.05983520,0.01354813,0.01075903,0.81308997
51,0.10801838,0.00009173,0.00958835,162.78831482,0.00349433,0.01034817,1.06089497,0.01323231,0.01079555,0.81012481
52,0.10670079,0.00009062,0.00953033,160.64814758,0.00360438,0.01095900,1.06187534,0.01288197,0.01097531,0.80709881
53,0.10538890,0.00008952,0.00947216,158.52632141,0.00370846,0.01160108,1.06278968,0.01252281,0.01127345,0.80402488
54,0.10409515,0.00008844,0.00941450,156.42288208,0.00380865,0.01227210,1.06365836,0.01219372,0.01166715,0.80092055
55,0.10283342,0.00008738,0.00935803,154.35195923,0.00390754,0.01296781,1.06450546,0.01191432,0.01210718,0.79780477
56,0.10160165,0.00008635,0.00930274,152.29907227,0.00400773,0.01368399,1.06535351,0.01171576,0.01255028,0.79469526
