iter,stage,total,orient_gvhmr_weight,orient_gvhmr_raw,orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,human_scene_depth_weight,human_scene_depth_raw,human_scene_depth_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points
1,rigid,16.532503128051758,100.0,2.9671000336012625e-16,2.9671000336012625e-14,250.0,0.0,0.0,1.0,5.50671747784337e-12,5.50671747784337e-12,60.0,0.023746570572257042,1.4247942343354225,0.0,0.0,0.0,800.0,0.01888463646173477,15.107709169387817,0.0,0.0,0.0,700000,700000,3977
2,rigid,16.384477615356445,100.0,2.9671000336012625e-16,2.9671000336012625e-14,250.0,0.0,0.0,1.0,2.521856572457182e-07,2.521856572457182e-07,60.0,0.02429359033703804,1.4576154202222824,0.0,0.0,0.0,800.0,0.018658578395843506,14.926862716674805,0.0,0.0,0.0,700000,700000,4047
3,rigid,16.240140914916992,100.0,2.9671000336012625e-16,2.9671000336012625e-14,250.0,0.0,0.0,1.0,1.0040341749117943e-06,1.0040341749117943e-06,60.0,0.02485845610499382,1.4915073662996292,0.0,0.0,0.0,800.0,0.01843579113483429,14.748632907867432,0.0,0.0,0.0,700000,700000,4121
4,rigid,16.052705764770508,100.0,2.9671000336012625e-16,2.9671000336012625e-14,250.0,0.0,0.0,1.0,2.2485082808998413e-06,2.2485082808998413e-06,60.0,0.024663330987095833,1.47979985922575,0.0,0.0,0.0,800.0,0.018216129392385483,14.572903513908386,0.0,0.0,0.0,700000,700000,4155
5,rigid,15.918707847595215,100.0,2.9671000336012625e-16,2.9671000336012625e-14,250.0,0.0,0.0,1.0,4.006736617157003e-06,4.006736617157003e-06,60.0,0.02531093917787075,1.518656350672245,0.0,0.0,0.0,800.0,0.018000058829784393,14.400047063827515,0.0,0.0,0.0,700000,700000,4215
6,rigid,15.774717330932617,100.0,2.9671000336012625e-16,2.9671000336012625e-14,250.0,0.0,0.0,1.0,6.281094556470634e-06,6.281094556470634e-06,60.0,0.025735801085829735,1.544148065149784,0.0,0.0,0.0,800.0,0.017788203433156013,14.23056274652481,0.0,0.0,0.0,700000,700000,4235
7,rigid,15.651994705200195,100.0,2.9671000336012625e-16,2.9671000336012625e-14,250.0,0.0,0.0,1.0,9.050421795109287e-06,9.050421795109287e-06,60.0,0.026475174352526665,1.5885104611515999,0.0,0.0,0.0,800.0,0.017579343169927597,14.063474535942078,0.0,0.0,0.0,700000,700000,4287
8,rigid,15.479512214660645,100.0,2.9671000336012625e-16,2.9671000336012625e-14,250.0,0.0,0.0,1.0,1.2324120689299889e-05,1.2324120689299889e-05,60.0,0.026339353993535042,1.5803612396121025,0.0,0.0,0.0,800.0,0.01737392321228981,13.899138569831848,0.0,0.0,0.0,700000,700000,4315
9,rigid,15.342348098754883,100.0,2.9671000336012625e-16,2.9671000336012625e-14,250.0,0.0,0.0,1.0,1.6102192603284493e-05,1.6102192603284493e-05,60.0,0.026735449209809303,1.6041269525885582,0.0,0.0,0.0,800.0,0.017172755673527718,13.738204538822174,0.0,0.0,0.0,700000,700000,4339
10,rigid,15.230293273925781,100.0,2.9671000336012625e-16,2.9671000336012625e-14,250.0,0.0,0.0,1.0,2.0469482478802092e-05,2.0469482478802092e-05,60.0,0.027500852942466736,1.6500511765480042,0.0,0.0,0.0,800.0,0.01697527803480625,13.580222427845001,0.0,0.0,0.0,700000,700000,4407
11,rigid,15.060370445251465,100.0,2.9671000336012625e-16,2.9671000336012625e-14,250.0,0.0,0.0,1.0,2.5312927391496487e-05,2.5312927391496487e-05,60.0,0.027252916246652603,1.6351749747991562,0.0,0.0,0.0,800.0,0.016781462356448174,13.425169885158539,0.0,0.0,0.0,700000,700000,4479
12,rigid,14.947148323059082,100.0,2.9671000336012625e-16,2.9671000336012625e-14,250.0,0.0,0.0,1.0,3.069621016038582e-05,3.069621016038582e-05,60.0,0.027898447588086128,1.6739068552851677,0.0,0.0,0.0,800.0,0.0165915135294199,13.27321082353592,0.0,0.0,0.0,700000,700000,4515
13,rigid,14.844239234924316,100.0,2.9671000336012625e-16,2.9671000336012625e-14,250.0,0.0,0.0,1.0,3.662650487967767e-05,3.662650487967767e-05,60.0,0.028658533468842506,1.7195120081305504,0.0,0.0,0.0,800.0,0.01640586368739605,13.12469094991684,0.0,0.0,0.0,700000,700000,4565
14,rigid,14.680086135864258,100.0,2.9671000336012625e-16,2.9671000336012625e-14,250.0,0.0,0.0,1.0,4.311101292842068e-05,4.311101292842068e-05,60.0,0.028351934626698494,1.7011160776019096,0.0,0.0,0.0,800.0,0.016223657876253128,12.978926301002502,0.0,0.0,0.0,700000,700000,4581
15,rigid,14.548027038574219,100.0,2.9671000336012625e-16,2.9671000336012625e-14,250.0,0.0,0.0,1.0,5.012373367208056e-05,5.012373367208056e-05,60.0,0.028526434674859047,1.7115860804915428,0.0,0.0,0.0,800.0,0.01604548841714859,12.836390733718872,0.0,0.0,0.0,700000,700000,4673
16,rigid,14.43064022064209,100.0,2.9671000336012625e-16,2.9671000336012625e-14,250.0,0.0,0.0,1.0,5.770031566498801e-05,5.770031566498801e-05,60.0,0.028883589431643486,1.7330153658986092,0.0,0.0,0.0,800.0,0.015871958807110786,12.69756704568863,0.0,0.0,0.0,700000,700000,4733
17,rigid,14.315835952758789,100.0,2.9671000336012625e-16,2.9671000336012625e-14,250.0,0.0,0.0,1.0,6.577188469236717e-05,6.577188469236717e-05,60.0,0.029229791834950447,1.7537875100970268,0.0,0.0,0.0,800.0,0.01570247858762741,12.561982870101929,0.0,0.0,0.0,700000,700000,4784
18,rigid,14.1852445602417,100.0,2.9671000336012625e-16,2.9671000336012625e-14,250.0,0.0,0.0,1.0,7.445263327099383e-05,7.445263327099383e-05,60.0,0.02926316298544407,1.7557897791266441,0.0,0.0,0.0,800.0,0.015536725521087646,12.429380416870117,0.0,0.0,0.0,700000,700000,4812
19,rigid,14.078479766845703,100.0,2.9671000336012625e-16,2.9671000336012625e-14,250.0,0.0,0.0,1.0,8.358545164810494e-05,8.358545164810494e-05,60.0,0.029636861756443977,1.7782117053866386,0.0,0.0,0.0,800.0,0.015375230461359024,12.30018436908722,0.0,0.0,0.0,700000,700000,4862
